                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.5774,                 2.1543,                 1.5351,                 0.4565,                0.52515,                0.44198,                0.16511,                 1.9564,                 2.0805,                 1.5916,                 0.0006,                 0.0006,                 0.0006
                      2,                 1.4505,                 1.3955,                 1.3927,                0.60169,                0.27466,                0.32462,                0.15964,                 1.7611,                 7.6598,                 1.8455,               0.001216,               0.001216,               0.001216
                      3,                 1.4547,                 1.3027,                 1.4101,                0.10219,                0.22244,                0.07725,                0.02299,                  2.553,                 20.108,                 3.7393,              0.0018279,              0.0018279,              0.0018279
                      4,                 1.4535,                 1.3036,                  1.433,                0.15978,                0.32398,                0.13896,                 0.0479,                 2.0448,                 5.0376,                  2.142,              0.0019802,              0.0019802,              0.0019802
                      5,                 1.4307,                 1.2189,                 1.3743,                 0.1908,                0.32302,                0.24556,                0.11683,                 1.9202,                 7.8962,                 2.0814,              0.0019802,              0.0019802,              0.0019802
                      6,                 1.3901,                 1.1745,                 1.3569,                 0.6637,                0.41199,                0.46688,                0.26141,                 1.7939,                 2.4617,                 1.6826,              0.0019736,              0.0019736,              0.0019736
                      7,                 1.3928,                 1.1391,                 1.3555,                0.65862,                0.41199,                0.50389,                0.27599,                  1.772,                 2.4687,                 1.6839,               0.001967,               0.001967,               0.001967
                      8,                 1.3203,                 1.0624,                 1.3345,                0.59001,                0.59381,                0.58769,                0.32061,                 1.7454,                 1.5822,                 1.6623,              0.0019604,              0.0019604,              0.0019604
                      9,                 1.3348,                 1.0393,                 1.3384,                 0.7562,                0.52196,                0.61499,                0.33155,                 1.7228,                 2.0864,                 1.5819,              0.0019538,              0.0019538,              0.0019538
                     10,                 1.2793,                   1.04,                 1.3038,                 0.8259,                0.46337,                0.59414,                0.31598,                 1.6904,                 1.5559,                 1.5449,              0.0019472,              0.0019472,              0.0019472
                     11,                 1.2765,                 1.0094,                 1.2743,                0.55079,                0.48066,                0.51183,                0.28101,                  1.669,                 1.6321,                 1.5663,              0.0019406,              0.0019406,              0.0019406
                     12,                 1.2742,                0.96082,                 1.2736,                0.51552,                 0.5029,                0.57395,                0.31057,                 1.6546,                 1.3633,                 1.4859,               0.001934,               0.001934,               0.001934
                     13,                  1.287,                0.97964,                 1.3028,                0.56728,                0.51547,                 0.5833,                 0.3186,                    1.7,                 1.6352,                 1.5725,              0.0019274,              0.0019274,              0.0019274
                     14,                 1.2784,                0.97714,                 1.2739,                0.71936,                0.52998,                0.60056,                0.33461,                 1.6945,                 1.4748,                 1.5863,              0.0019208,              0.0019208,              0.0019208
                     15,                 1.2379,                0.95604,                 1.2624,                0.58667,                0.59091,                0.60263,                0.33221,                   1.53,                 1.3957,                 1.3882,              0.0019142,              0.0019142,              0.0019142
                     16,                 1.2145,                0.91206,                 1.2534,                0.68393,                0.63443,                 0.6959,                0.38857,                 1.4842,                 1.2006,                  1.339,              0.0019076,              0.0019076,              0.0019076
                     17,                 1.2312,                 0.9018,                  1.252,                 0.6362,                 0.6325,                0.66212,                0.36486,                 1.5757,                 1.1934,                 1.3902,               0.001901,               0.001901,               0.001901
                     18,                 1.2562,                0.93944,                 1.2746,                0.70265,                0.58414,                 0.6574,                0.36474,                  1.566,                  1.302,                 1.4503,              0.0018944,              0.0018944,              0.0018944
                     19,                 1.2003,                0.84723,                 1.2317,                0.69017,                0.66344,                0.71049,                0.38012,                 1.6345,                 1.1728,                 1.4853,              0.0018878,              0.0018878,              0.0018878
                     20,                 1.2073,                0.87814,                 1.2403,                0.58605,                0.59381,                0.63634,                0.36188,                 1.5842,                 1.1957,                 1.4639,              0.0018812,              0.0018812,              0.0018812
                     21,                 1.1609,                0.81733,                 1.2148,                0.72349,                0.53645,                 0.6172,                0.33929,                 1.7315,                 1.2234,                 1.5871,              0.0018746,              0.0018746,              0.0018746
                     22,                 1.1822,                  0.865,                 1.2441,                0.78522,                0.64313,                0.71589,                0.40375,                 1.5371,                 1.1857,                 1.4225,               0.001868,               0.001868,               0.001868
                     23,                 1.2016,                0.88246,                 1.2459,                0.76101,                0.61896,                0.72233,                0.39629,                 1.5469,                 1.1031,                 1.4179,              0.0018614,              0.0018614,              0.0018614
                     24,                 1.1697,                0.85154,                  1.226,                0.72117,                0.59284,                0.70416,                 0.3819,                 1.5921,                  1.185,                 1.4584,              0.0018548,              0.0018548,              0.0018548
                     25,                 1.1863,                0.83489,                 1.2508,                0.75973,                0.72824,                0.75988,                0.42329,                 1.4476,                  1.151,                  1.358,              0.0018482,              0.0018482,              0.0018482
                     26,                  1.196,                0.86977,                 1.2488,                0.67695,                0.57351,                 0.6685,                0.37493,                 1.5657,                 1.1531,                 1.4218,              0.0018416,              0.0018416,              0.0018416
                     27,                 1.1698,                0.82934,                 1.2206,                 0.7781,                0.54932,                0.70257,                0.41021,                 1.4365,                 1.1232,                 1.3401,               0.001835,               0.001835,               0.001835
                     28,                 1.1664,                0.81574,                 1.2378,                0.72903,                0.60155,                0.69573,                0.39738,                 1.4822,                 1.1998,                 1.3996,              0.0018284,              0.0018284,              0.0018284
                     29,                 1.1171,                 0.7988,                 1.2155,                0.73757,                0.64418,                0.73513,                 0.4073,                 1.5531,                 1.1071,                 1.4475,              0.0018218,              0.0018218,              0.0018218
                     30,                 1.1285,                0.78605,                 1.2068,                0.73425,                0.70276,                0.77126,                0.42514,                 1.5166,                  1.079,                 1.3864,              0.0018152,              0.0018152,              0.0018152
                     31,                  1.144,                0.79027,                 1.2046,                0.74649,                0.64217,                0.72136,                0.39151,                 1.5725,                  1.112,                 1.3998,              0.0018086,              0.0018086,              0.0018086
                     32,                 1.1322,                0.76891,                 1.1966,                0.70003,                0.61164,                0.71538,                0.40405,                 1.5064,                 1.0737,                 1.3378,               0.001802,               0.001802,               0.001802
                     33,                 1.0969,                0.72612,                 1.1732,                0.71049,                0.57544,                0.68201,                0.39043,                 1.5217,                 1.1731,                 1.3729,              0.0017954,              0.0017954,              0.0017954
                     34,                 1.0861,                 0.7509,                 1.1871,                0.80516,                0.55803,                 0.6764,                0.37881,                 1.6048,                 1.1474,                 1.4529,              0.0017888,              0.0017888,              0.0017888
                     35,                 1.1017,                 0.7379,                 1.1725,                 0.7576,                 0.7118,                0.77547,                0.43335,                 1.4457,                0.97937,                 1.3464,              0.0017822,              0.0017822,              0.0017822
                     36,                 1.1094,                0.76264,                  1.197,                 0.6898,                0.60431,                0.69318,                0.37422,                 1.5206,                 1.1492,                 1.4218,              0.0017756,              0.0017756,              0.0017756
                     37,                 1.0835,                 0.7344,                 1.1935,                0.69762,                0.69168,                0.72548,                0.40436,                  1.515,                 1.0483,                 1.4017,               0.001769,               0.001769,               0.001769
                     38,                 1.1009,                0.77472,                 1.1964,                0.66935,                0.67988,                0.72992,                0.40693,                 1.5222,                 1.0472,                 1.3834,              0.0017624,              0.0017624,              0.0017624
                     39,                  1.093,                0.72844,                  1.176,                0.73158,                0.68182,                0.73837,                 0.4158,                 1.5198,                 1.0329,                 1.3778,              0.0017558,              0.0017558,              0.0017558
                     40,                 1.0829,                0.72893,                 1.1821,                  0.652,                0.61025,                0.67429,                0.37877,                 1.5157,                 1.1364,                 1.3745,              0.0017492,              0.0017492,              0.0017492
                     41,                 1.0844,                0.70367,                 1.1682,                0.76806,                0.66151,                0.73705,                0.42715,                 1.4841,                 1.0632,                 1.3278,              0.0017426,              0.0017426,              0.0017426
                     42,                 1.0809,                0.71121,                 1.1728,                0.73415,                0.71576,                0.74238,                0.41328,                 1.5156,                 1.0501,                 1.3909,               0.001736,               0.001736,               0.001736
                     43,                 1.0558,                0.68675,                 1.1577,                0.71183,                0.62959,                0.74261,                 0.4197,                 1.4434,                0.99203,                 1.3521,              0.0017294,              0.0017294,              0.0017294
                     44,                 1.0996,                0.72726,                 1.1875,                0.60556,                0.66518,                0.67866,                0.38385,                 1.4905,                 1.1321,                  1.382,              0.0017228,              0.0017228,              0.0017228
                     45,                 1.0726,                 0.7039,                  1.163,                0.69331,                0.57282,                0.66829,                0.35521,                 1.6315,                 1.1732,                 1.4317,              0.0017162,              0.0017162,              0.0017162
                     46,                 1.0795,                0.73687,                 1.1671,                0.69195,                0.72147,                0.72014,                0.38492,                 1.5493,                 1.0695,                 1.4038,              0.0017096,              0.0017096,              0.0017096
                     47,                 1.0628,                0.69954,                 1.1737,                0.68315,                0.57447,                0.63723,                0.38005,                 1.4871,                 1.2613,                 1.3997,               0.001703,               0.001703,               0.001703
                     48,                 1.0725,                0.72162,                 1.1734,                0.68325,                0.56117,                0.66669,                0.37982,                 1.5517,                 1.1642,                 1.4319,              0.0016964,              0.0016964,              0.0016964
                     49,                 1.0786,                0.71974,                 1.1722,                0.78804,                0.61025,                0.72587,                0.41375,                 1.5116,                 1.1037,                 1.3761,              0.0016898,              0.0016898,              0.0016898
                     50,                 1.0243,                0.69212,                  1.149,                0.72565,                0.66731,                0.72944,                 0.4131,                 1.5039,                 1.0471,                 1.3755,              0.0016832,              0.0016832,              0.0016832
                     51,                 1.0536,                0.68548,                 1.1648,                0.71665,                0.64087,                0.71934,                0.40921,                  1.481,                 1.0304,                 1.4016,              0.0016766,              0.0016766,              0.0016766
                     52,                 1.0304,                0.67621,                 1.1448,                0.71021,                0.55319,                 0.6514,                0.36475,                 1.5552,                 1.2213,                 1.4195,                0.00167,                0.00167,                0.00167
                     53,                  1.017,                0.64323,                 1.1314,                0.71002,                0.61992,                0.71355,                0.39409,                 1.4776,                 1.0787,                   1.38,              0.0016634,              0.0016634,              0.0016634
                     54,                   1.05,                0.69644,                 1.1587,                0.69185,                0.60058,                0.70115,                0.38917,                 1.5118,                 1.1155,                  1.372,              0.0016568,              0.0016568,              0.0016568
                     55,                 1.0394,                0.67604,                 1.1395,                0.75413,                0.66828,                0.74454,                0.42958,                 1.4933,                0.96237,                 1.3993,              0.0016502,              0.0016502,              0.0016502
                     56,                 1.0362,                0.68506,                  1.165,                0.72762,                0.56321,                0.66185,                0.39432,                 1.4926,                 1.1368,                 1.3862,              0.0016436,              0.0016436,              0.0016436
                     57,                 1.0117,                 0.6621,                  1.129,                0.66649,                0.70793,                0.71146,                0.43082,                 1.3938,                 1.1063,                 1.2792,               0.001637,               0.001637,               0.001637
                     58,                 1.0021,                0.65119,                 1.1333,                0.78553,                0.56576,                0.70963,                0.41006,                 1.4978,                 1.0852,                 1.3943,              0.0016304,              0.0016304,              0.0016304
                     59,                 1.0388,                0.65443,                 1.1537,                0.69245,                 0.7147,                0.75557,                0.41581,                 1.5095,                 1.1338,                 1.4068,              0.0016238,              0.0016238,              0.0016238
                     60,                 1.0364,                0.65505,                 1.1477,                 0.7219,                0.66527,                0.75376,                0.41943,                 1.5101,                 1.1212,                 1.3659,              0.0016172,              0.0016172,              0.0016172
                     61,                 1.0169,                0.66562,                  1.142,                0.71358,                 0.6412,                0.74917,                0.42162,                 1.4788,                 1.0589,                 1.3574,              0.0016106,              0.0016106,              0.0016106
                     62,                 1.0185,                0.65923,                 1.1326,                0.71902,                0.70284,                0.74597,                0.42645,                 1.4423,                 1.0046,                 1.3774,               0.001604,               0.001604,               0.001604
                     63,                 1.0305,                0.65956,                 1.1586,                0.78187,                0.59478,                0.72418,                0.41187,                 1.4788,                 1.0645,                 1.3937,              0.0015974,              0.0015974,              0.0015974
                     64,                 1.0092,                0.65121,                 1.1363,                 0.7197,                0.62089,                0.69821,                0.41861,                 1.5043,                 1.1326,                 1.3696,              0.0015908,              0.0015908,              0.0015908
                     65,                 1.0018,                0.63462,                 1.1188,                0.71556,                0.64718,                 0.7179,                0.42383,                  1.509,                 1.0532,                 1.3726,              0.0015842,              0.0015842,              0.0015842
                     66,                0.99625,                0.64592,                 1.1288,                0.69538,                0.62573,                 0.6817,                0.39569,                 1.5367,                 1.1339,                 1.4322,              0.0015776,              0.0015776,              0.0015776
                     67,                 1.0058,                0.62028,                 1.1295,                0.73471,                0.53482,                0.66739,                0.37898,                 1.5563,                 1.1784,                 1.4391,               0.001571,               0.001571,               0.001571
