                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.5706,                 2.3362,                 1.4598,                0.97291,                0.08471,                0.41136,                0.24314,                 1.3997,                 2.8386,                 1.3317,                0.00054,                0.00054,                0.00054
                      2,                  1.356,                 1.4726,                  1.284,                0.52815,                0.43396,                0.38761,                 0.1765,                 1.5042,                 2.4664,                   1.43,              0.0010964,              0.0010964,              0.0010964
                      3,                 1.3759,                  1.407,                 1.2945,                0.22442,                0.29481,                0.13894,                0.04911,                  2.016,                 2.8739,                 2.0406,               0.001649,               0.001649,               0.001649
                      4,                 1.3745,                 1.3367,                 1.2991,                0.42957,                0.48842,                0.43893,                0.22886,                 1.4833,                  2.952,                 1.5171,              0.0019802,              0.0019802,              0.0019802
                      5,                 1.3365,                 1.2269,                 1.2768,                0.46261,                0.50943,                0.42113,                0.21672,                 1.6456,                 2.2829,                 1.5881,              0.0019802,              0.0019802,              0.0019802
                      6,                 1.3161,                 1.1431,                 1.2648,                0.67804,                0.58019,                0.67105,                0.40507,                 1.5293,                 2.3418,                 1.5051,              0.0019736,              0.0019736,              0.0019736
                      7,                 1.2742,                 1.0783,                 1.2552,                0.77225,                0.81569,                0.84652,                0.50636,                 1.3685,                 1.2997,                 1.3616,               0.001967,               0.001967,               0.001967
                      8,                 1.3021,                 1.1054,                 1.2862,                 0.7385,                0.78593,                0.76221,                0.44041,                 1.3878,                 1.5253,                 1.3455,              0.0019604,              0.0019604,              0.0019604
                      9,                 1.2692,                 1.0296,                 1.2514,                0.77073,                0.82456,                0.84152,                0.50079,                 1.3887,                 1.2272,                  1.394,              0.0019538,              0.0019538,              0.0019538
                     10,                 1.2554,                0.97567,                 1.2434,                0.78756,                0.81314,                0.88093,                0.53299,                 1.3392,                 1.0084,                 1.3217,              0.0019472,              0.0019472,              0.0019472
                     11,                 1.2499,                0.98427,                 1.2345,                0.88469,                0.85049,                0.91288,                0.58655,                 1.2421,                0.96535,                  1.247,              0.0019406,              0.0019406,              0.0019406
                     12,                  1.241,                0.92131,                 1.2233,                0.75389,                0.86694,                0.86031,                0.54181,                 1.2756,                 0.9416,                 1.2529,               0.001934,               0.001934,               0.001934
                     13,                 1.1893,                0.89062,                 1.2011,                0.86704,                0.81513,                0.89108,                0.56673,                 1.2692,                0.94759,                 1.2705,              0.0019274,              0.0019274,              0.0019274
                     14,                  1.211,                0.89372,                 1.2067,                0.68403,                0.81368,                 0.8102,                0.51172,                 1.3339,                0.99943,                 1.2982,              0.0019208,              0.0019208,              0.0019208
                     15,                 1.2127,                0.91687,                 1.2142,                0.90182,                0.84434,                0.90213,                0.58917,                 1.2635,                0.81653,                 1.2429,              0.0019142,              0.0019142,              0.0019142
                     16,                 1.1786,                0.84016,                 1.1918,                  0.822,                0.78418,                 0.8657,                0.53785,                 1.4048,                 1.0046,                 1.3801,              0.0019076,              0.0019076,              0.0019076
                     17,                 1.2014,                0.85718,                 1.2188,                0.87565,                0.86557,                0.92795,                0.58745,                 1.2234,                0.88433,                 1.2224,               0.001901,               0.001901,               0.001901
                     18,                 1.1928,                0.84745,                 1.2087,                0.89658,                0.83829,                0.91359,                0.57457,                 1.2524,                0.89841,                 1.2417,              0.0018944,              0.0018944,              0.0018944
                     19,                 1.1799,                0.82571,                 1.2016,                0.89753,                0.83962,                0.91293,                0.57314,                 1.2512,                0.92942,                 1.2342,              0.0018878,              0.0018878,              0.0018878
                     20,                 1.1692,                0.81176,                 1.1787,                0.89837,                0.83726,                0.91873,                0.59229,                 1.2391,                0.93914,                 1.2299,              0.0018812,              0.0018812,              0.0018812
                     21,                 1.1447,                0.77618,                 1.1666,                 0.9074,                0.85511,                0.92504,                0.58916,                 1.2415,                0.91975,                 1.2525,              0.0018746,              0.0018746,              0.0018746
                     22,                  1.122,                0.74914,                 1.1724,                0.86409,                0.87736,                0.91515,                0.60341,                 1.2014,                0.85994,                 1.1997,               0.001868,               0.001868,               0.001868
                     23,                 1.1439,                 0.7941,                 1.1787,                0.86357,                0.85377,                0.90638,                0.59143,                 1.2179,                0.79478,                  1.221,              0.0018614,              0.0018614,              0.0018614
                     24,                 1.1477,                0.78132,                 1.1764,                 0.8961,                0.87467,                0.92944,                0.60658,                 1.2391,                0.76736,                 1.2526,              0.0018548,              0.0018548,              0.0018548
                     25,                 1.1387,                0.75803,                 1.1714,                0.85886,                0.85142,                0.89191,                0.58938,                 1.2473,                0.80414,                 1.2418,              0.0018482,              0.0018482,              0.0018482
                     26,                 1.1493,                0.74658,                 1.1793,                0.91902,                 0.8565,                0.92219,                0.59735,                 1.2284,                0.80662,                 1.2444,              0.0018416,              0.0018416,              0.0018416
                     27,                 1.1228,                0.74131,                 1.1651,                0.90373,                  0.875,                0.92981,                0.61178,                 1.2179,                0.74183,                 1.2054,               0.001835,               0.001835,               0.001835
                     28,                 1.1132,                0.74215,                 1.1486,                0.85675,                0.88443,                0.92839,                 0.6159,                 1.2291,                0.77578,                 1.2397,              0.0018284,              0.0018284,              0.0018284
                     29,                  1.098,                0.74675,                 1.1561,                0.87828,                0.89151,                0.92117,                0.60384,                 1.2171,                0.91522,                  1.219,              0.0018218,              0.0018218,              0.0018218
                     30,                 1.1389,                0.74857,                 1.1604,                 0.8898,                0.87599,                0.93553,                 0.6099,                  1.243,                0.76815,                 1.2125,              0.0018152,              0.0018152,              0.0018152
                     31,                 1.1126,                0.72242,                 1.1712,                 0.9179,                0.88443,                0.93659,                0.61365,                 1.2154,                0.84479,                 1.2217,              0.0018086,              0.0018086,              0.0018086
                     32,                 1.0887,                0.70518,                 1.1482,                0.89312,                0.86712,                 0.9185,                0.61042,                 1.2125,                0.72776,                 1.1951,               0.001802,               0.001802,               0.001802
                     33,                 1.0791,                0.70642,                 1.1314,                0.91672,                0.86085,                0.94415,                0.62742,                  1.199,                0.70475,                 1.2119,              0.0017954,              0.0017954,              0.0017954
                     34,                 1.0626,                0.68502,                 1.1327,                0.90751,                0.87941,                0.94159,                0.62282,                 1.2282,                0.76548,                 1.2413,              0.0017888,              0.0017888,              0.0017888
                     35,                 1.0795,                0.68431,                 1.1432,                0.91227,                0.86792,                0.92885,                0.62443,                 1.1841,                0.72779,                 1.2052,              0.0017822,              0.0017822,              0.0017822
                     36,                 1.0659,                0.70193,                 1.1302,                0.93472,                0.87798,                0.93554,                0.63921,                 1.1656,                0.69795,                 1.1869,              0.0017756,              0.0017756,              0.0017756
                     37,                 1.0699,                0.67799,                 1.1317,                0.86706,                0.86142,                 0.9159,                0.61479,                  1.202,                0.80969,                  1.235,               0.001769,               0.001769,               0.001769
                     38,                 1.0708,                0.70462,                 1.1384,                0.90395,                0.88784,                0.93438,                0.63156,                 1.1882,                0.70973,                 1.2049,              0.0017624,              0.0017624,              0.0017624
                     39,                 1.0639,                0.68645,                 1.1338,                0.88932,                0.90094,                0.93398,                0.63145,                 1.2175,                0.70376,                  1.228,              0.0017558,              0.0017558,              0.0017558
                     40,                 1.0814,                0.68668,                  1.134,                0.90571,                 0.8835,                  0.937,                0.64193,                 1.1731,                0.66547,                 1.1885,              0.0017492,              0.0017492,              0.0017492
                     41,                 1.0668,                0.67293,                 1.1302,                0.91703,                0.89151,                0.94241,                0.64713,                  1.146,                 0.6959,                 1.1695,              0.0017426,              0.0017426,              0.0017426
                     42,                 1.0458,                0.65727,                 1.1097,                0.91969,                0.91832,                0.94998,                 0.6442,                 1.1568,                0.62321,                 1.1788,               0.001736,               0.001736,               0.001736
                     43,                 1.0447,                0.66374,                 1.1285,                0.93481,                0.87932,                0.94629,                0.64452,                 1.1817,                0.65759,                 1.2032,              0.0017294,              0.0017294,              0.0017294
                     44,                 1.0412,                0.65985,                 1.1204,                0.93894,                0.87035,                0.93167,                0.62401,                 1.2217,                0.67036,                 1.2122,              0.0017228,              0.0017228,              0.0017228
                     45,                 1.0525,                0.63843,                 1.1149,                0.91811,                 0.8726,                0.92741,                0.63904,                 1.1407,                0.71288,                 1.1789,              0.0017162,              0.0017162,              0.0017162
                     46,                 1.0601,                0.64719,                 1.1223,                0.91159,                0.89979,                0.94261,                 0.6529,                 1.1457,                0.66075,                 1.1642,              0.0017096,              0.0017096,              0.0017096
                     47,                  1.058,                0.66316,                 1.1264,                0.93662,                0.89387,                0.94193,                 0.6526,                  1.166,                 0.6465,                 1.1904,               0.001703,               0.001703,               0.001703
                     48,                 1.0358,                0.62852,                  1.102,                0.90557,                0.90094,                0.94268,                0.63355,                 1.1533,                0.67863,                 1.1737,              0.0016964,              0.0016964,              0.0016964
                     49,                 1.0403,                0.63205,                 1.1154,                0.92965,                0.89623,                 0.9483,                0.64794,                 1.1667,                0.68278,                 1.1951,              0.0016898,              0.0016898,              0.0016898
                     50,                 1.0708,                 0.6674,                 1.1408,                0.89901,                0.90279,                0.94167,                0.64276,                 1.1715,                0.68435,                 1.1726,              0.0016832,              0.0016832,              0.0016832
                     51,                 1.0289,                 0.6425,                  1.124,                0.91791,                0.89669,                0.94946,                0.65011,                 1.1484,                0.65959,                 1.1679,              0.0016766,              0.0016766,              0.0016766
                     52,                 1.0248,                 0.6287,                 1.1084,                 0.9144,                0.88179,                0.93695,                0.65219,                 1.1416,                0.66011,                 1.1773,                0.00167,                0.00167,                0.00167
                     53,                 1.0328,                0.62697,                 1.1183,                0.93691,                0.88208,                 0.9472,                0.64281,                 1.1846,                0.66542,                 1.1867,              0.0016634,              0.0016634,              0.0016634
                     54,                 1.0147,                0.61443,                 1.1098,                0.93156,                0.89887,                0.94948,                0.64741,                 1.1612,                0.65291,                 1.1846,              0.0016568,              0.0016568,              0.0016568
                     55,                   1.01,                0.61931,                 1.0968,                0.92235,                0.86851,                0.93551,                0.62825,                 1.2028,                0.66392,                 1.2132,              0.0016502,              0.0016502,              0.0016502
                     56,                 1.0343,                 0.6308,                 1.1096,                0.93498,                0.87028,                0.94516,                 0.6444,                 1.1725,                0.64818,                 1.2025,              0.0016436,              0.0016436,              0.0016436
                     57,                 1.0157,                0.59839,                 1.0967,                0.94529,                0.88915,                0.94907,                0.65216,                 1.1652,                0.61988,                 1.1894,               0.001637,               0.001637,               0.001637
