                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.5455,                 3.5598,                  4.212,                0.00292,                 0.2783,                0.00526,                0.00139,                  3.518,                 3.8982,                 4.1565,                0.00054,                0.00054,                0.00054
                      2,                 3.0177,                 2.9929,                 3.6116,                0.00297,                0.28538,                0.00765,                0.00195,                  3.497,                 3.9057,                 4.1557,              0.0010964,              0.0010964,              0.0010964
                      3,                 2.6615,                 2.5583,                 3.0867,                0.01321,                0.21226,                0.00961,                0.00327,                 2.8003,                    inf,                 19.606,               0.001649,               0.001649,               0.001649
                      4,                 2.5081,                 2.4066,                 2.8292,                0.01585,                0.16274,                0.01293,                0.00556,                 2.5403,                    inf,                  5.341,              0.0019802,              0.0019802,              0.0019802
                      5,                 2.3627,                  2.245,                 2.6654,                0.05262,                0.52594,                0.04951,                 0.0195,                 2.6879,                  27.34,                 3.7656,              0.0019802,              0.0019802,              0.0019802
                      6,                 2.2215,                 2.1069,                 2.5279,                0.24651,                0.51651,                0.25594,                0.11817,                 2.1575,                 2.9475,                 2.5607,              0.0019736,              0.0019736,              0.0019736
                      7,                  2.082,                 1.9631,                 2.3693,                0.34545,                0.54009,                 0.3463,                0.13918,                 2.1991,                 3.6763,                 2.5909,               0.001967,               0.001967,               0.001967
                      8,                 2.0941,                 1.9893,                 2.3703,                0.45806,                0.57075,                0.53208,                0.26016,                 1.9481,                 1.9021,                 2.3312,              0.0019604,              0.0019604,              0.0019604
                      9,                  1.963,                 1.8203,                 2.2561,                0.60242,                0.50943,                0.59898,                0.27839,                 2.0242,                 2.0933,                 2.3987,              0.0019538,              0.0019538,              0.0019538
                     10,                 1.9051,                 1.7258,                  2.164,                0.64852,                0.58491,                0.62284,                0.32065,                  1.879,                 2.2949,                 2.3246,              0.0019472,              0.0019472,              0.0019472
                     11,                 1.8388,                 1.6737,                 2.1237,                0.61752,                0.58962,                0.61969,                 0.3085,                 1.8757,                 1.8039,                 2.2151,              0.0019406,              0.0019406,              0.0019406
                     12,                  1.827,                 1.6505,                 2.0955,                0.68797,                0.72877,                0.72446,                0.36839,                 1.8357,                 2.2488,                  2.234,               0.001934,               0.001934,               0.001934
                     13,                 1.7495,                 1.5804,                 2.0296,                 0.6631,                0.70519,                0.73091,                0.41298,                 1.6971,                 2.0013,                 2.0772,              0.0019274,              0.0019274,              0.0019274
                     14,                 1.7076,                 1.4912,                 1.9911,                0.73211,                0.54009,                0.64928,                0.34026,                 1.7516,                 1.7967,                 2.1542,              0.0019208,              0.0019208,              0.0019208
                     15,                 1.7093,                 1.5052,                 1.9891,                0.75071,                0.57311,                 0.6658,                0.35095,                 1.7599,                 1.9568,                 2.2086,              0.0019142,              0.0019142,              0.0019142
                     16,                 1.6629,                 1.4394,                 1.9304,                0.74938,                0.60142,                0.71403,                0.38492,                 1.6951,                 1.5344,                 2.0921,              0.0019076,              0.0019076,              0.0019076
                     17,                 1.6804,                 1.4879,                 1.9543,                0.76999,                0.63952,                0.74158,                0.41462,                 1.6074,                 1.9401,                  2.036,               0.001901,               0.001901,               0.001901
                     18,                 1.6931,                 1.4726,                 1.9334,                0.72634,                0.56964,                0.68344,                0.36276,                 1.6927,                 2.4313,                 2.1586,              0.0018944,              0.0018944,              0.0018944
                     19,                 1.6201,                 1.4098,                 1.8882,                0.77234,                0.66981,                0.78316,                0.45448,                 1.5635,                 1.4861,                 1.9423,              0.0018878,              0.0018878,              0.0018878
                     20,                  1.595,                 1.3371,                 1.8425,                0.86334,                0.73011,                0.83163,                0.49117,                 1.5305,                 1.3921,                 1.9257,              0.0018812,              0.0018812,              0.0018812
                     21,                 1.5419,                 1.2883,                 1.7987,                0.85237,                0.57783,                   0.74,                0.39219,                 1.7128,                 1.4734,                 2.1486,              0.0018746,              0.0018746,              0.0018746
                     22,                 1.5376,                 1.3103,                 1.8282,                0.80707,                0.61321,                0.75453,                0.43397,                 1.6269,                 1.9122,                 2.0775,               0.001868,               0.001868,               0.001868
                     23,                 1.5448,                 1.3364,                 1.8191,                 0.7095,                  0.697,                0.74248,                0.42131,                 1.5601,                 1.8817,                 1.9658,              0.0018614,              0.0018614,              0.0018614
                     24,                 1.5267,                  1.265,                 1.7993,                0.71053,                0.60787,                0.71038,                0.41928,                 1.6332,                  1.793,                 2.0911,              0.0018548,              0.0018548,              0.0018548
                     25,                 1.5102,                 1.2323,                 1.7603,                0.82576,                0.68396,                0.80437,                0.45896,                 1.5952,                 1.4046,                 1.9917,              0.0018482,              0.0018482,              0.0018482
                     26,                 1.5023,                  1.263,                 1.7695,                0.81836,                0.65802,                0.80516,                0.48521,                 1.4895,                 1.2966,                 1.9225,              0.0018416,              0.0018416,              0.0018416
                     27,                 1.4618,                 1.2243,                 1.7327,                0.84145,                0.64151,                0.78218,                0.44858,                 1.5517,                 1.3824,                  1.966,               0.001835,               0.001835,               0.001835
                     28,                 1.4791,                 1.2178,                 1.7274,                0.84346,                0.76246,                0.86034,                0.49797,                 1.5028,                 1.3076,                 1.9297,              0.0018284,              0.0018284,              0.0018284
                     29,                 1.4485,                  1.197,                 1.7357,                0.81419,                0.78542,                0.83732,                0.48337,                 1.5119,                 1.4273,                 1.9448,              0.0018218,              0.0018218,              0.0018218
                     30,                 1.4841,                 1.2229,                 1.7423,                 0.8507,                0.75708,                0.86467,                0.51718,                 1.4405,                 1.5493,                 1.9055,              0.0018152,              0.0018152,              0.0018152
                     31,                  1.423,                 1.1519,                 1.6989,                0.82056,                 0.7981,                0.86299,                0.52104,                 1.4494,                 1.2074,                 1.8736,              0.0018086,              0.0018086,              0.0018086
                     32,                  1.412,                 1.1417,                 1.6755,                0.85109,                0.72642,                0.85363,                0.51543,                 1.4425,                 1.1987,                 1.8533,               0.001802,               0.001802,               0.001802
                     33,                 1.3899,                 1.1119,                 1.6498,                0.88056,                0.78538,                 0.8858,                0.54341,                 1.4242,                 1.1122,                 1.8462,              0.0017954,              0.0017954,              0.0017954
