                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  3.508,                 3.7018,                 4.1658,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00065591,             0.00065591,             0.00065591
                      2,                 3.0776,                 3.2523,                 3.6783,                0.00336,                0.22534,                0.00249,                0.00087,                    nan,                    nan,                    nan,              0.0013182,              0.0013182,              0.0013182
                      3,                  2.898,                 3.0735,                 3.3492,                0.01176,                  0.147,                0.00633,                0.00279,                    nan,                    nan,                    nan,              0.0019761,              0.0019761,              0.0019761
                      4,                 2.8091,                 3.0836,                 3.1933,                0.03689,                0.26692,                0.02853,                0.00695,                 3.2369,                 59.651,                 8.0436,              0.0019802,              0.0019802,              0.0019802
                      5,                 2.7292,                 3.0181,                 3.0889,                0.03877,                0.37137,                0.02808,                0.00911,                  2.887,                 76.972,                 4.8076,              0.0019802,              0.0019802,              0.0019802
                      6,                 2.6808,                 2.8961,                 3.0158,                0.12824,                  0.206,                0.05333,                0.01962,                 3.0399,                 43.708,                 5.0409,              0.0019736,              0.0019736,              0.0019736
                      7,                 2.5694,                 2.8131,                 2.9249,                0.08125,                0.23821,                 0.0731,                0.01971,                 2.7708,                  12.04,                 3.4571,               0.001967,               0.001967,               0.001967
                      8,                  2.491,                 2.7403,                 2.8504,                0.17879,                0.17371,                0.09982,                0.03608,                  2.913,                 7.1562,                 3.5278,              0.0019604,              0.0019604,              0.0019604
                      9,                 2.4435,                 2.6547,                 2.7872,                0.10111,                0.43133,                0.10502,                0.03025,                 2.4579,                 7.3431,                 3.1122,              0.0019538,              0.0019538,              0.0019538
                     10,                 2.4162,                 2.5936,                 2.7532,                  0.233,                0.44778,                0.17929,                0.05862,                 2.3447,                 7.2711,                  2.925,              0.0019472,              0.0019472,              0.0019472
                     11,                 2.3437,                 2.5692,                 2.7049,                0.14569,                0.23211,                0.10069,                0.03165,                 2.3817,                 2.7643,                 2.7777,              0.0019406,              0.0019406,              0.0019406
                     12,                 2.3446,                 2.5059,                 2.7348,                 0.1478,                0.30271,                0.11738,                0.03923,                 2.4895,                 2.4597,                 2.8688,               0.001934,               0.001934,               0.001934
                     13,                 2.3018,                 2.3995,                  2.653,                0.25987,                0.30658,                0.15521,                0.05145,                 2.3349,                 5.6055,                 2.8778,              0.0019274,              0.0019274,              0.0019274
                     14,                 2.2351,                 2.3891,                 2.5972,                0.53149,                0.31141,                 0.2999,                 0.1404,                 2.2767,                  2.288,                  2.732,              0.0019208,              0.0019208,              0.0019208
                     15,                 2.2012,                 2.3224,                  2.597,                0.29961,                0.45164,                0.29262,                0.10882,                 2.3403,                 2.2501,                 2.7129,              0.0019142,              0.0019142,              0.0019142
