                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  3.529,                 3.7747,                 4.3329,                0.00304,                0.20986,                0.00303,                0.00119,                 3.9965,                 3.8128,                 4.1699,              0.0002142,              0.0002142,              0.0002142
                      2,                 3.1536,                 3.2482,                 3.9472,                0.00649,                0.16344,                0.00415,                0.00178,                 4.1388,                 3.8687,                 4.3026,              0.0004341,              0.0004341,              0.0004341
                      3,                 2.8879,                 2.9746,                 3.5664,                0.01422,                 0.3617,                 0.0128,                0.00444,                 3.9644,                 3.7474,                 4.1852,             0.00065254,             0.00065254,             0.00065254
                      4,                 2.7641,                 2.7145,                 3.3806,                0.02589,                0.48936,                0.02335,                0.00911,                 2.8441,                    inf,                 7.6667,             0.00070693,             0.00070693,             0.00070693
                      5,                  2.547,                 2.4795,                 3.1088,                0.02725,                0.19342,                0.02393,                0.00874,                 2.7306,                 20.245,                 4.6399,             0.00070693,             0.00070693,             0.00070693
                      6,                 2.4725,                 2.4392,                 2.9862,                0.12999,                0.22534,                0.08278,                0.03059,                 2.5491,                 7.0784,                  3.235,             0.00070458,             0.00070458,             0.00070458
                      7,                 2.3458,                 2.2064,                 2.8173,                0.15706,                0.16731,                0.08958,                0.02861,                 2.5297,                 4.5508,                 2.8674,             0.00070222,             0.00070222,             0.00070222
                      8,                 2.2446,                 2.1191,                  2.692,                 0.2842,                0.42263,                0.31222,                0.13762,                 2.2081,                  2.291,                 2.5988,             0.00069986,             0.00069986,             0.00069986
                      9,                 2.1628,                 2.0382,                 2.6117,                0.44946,                0.27756,                0.27263,                0.10534,                 2.2108,                 3.3432,                 2.7952,             0.00069751,             0.00069751,             0.00069751
                     10,                 2.1172,                 1.9295,                 2.5216,                0.49375,                0.34333,                 0.3948,                0.17891,                 2.1858,                 2.0057,                 2.5403,             0.00069515,             0.00069515,             0.00069515
                     11,                 1.9392,                 1.7825,                  2.399,                0.66728,                0.35783,                0.44877,                0.21842,                 1.9865,                 1.6786,                 2.3978,             0.00069279,             0.00069279,             0.00069279
                     12,                 1.9748,                 1.7894,                 2.4508,                0.77825,                0.39652,                0.51451,                0.25026,                 2.0148,                 1.6165,                   2.43,             0.00069044,             0.00069044,             0.00069044
                     13,                 1.9451,                 1.7534,                 2.4231,                0.82316,                0.33313,                0.45041,                 0.2322,                 1.9732,                 1.7838,                 2.4002,             0.00068808,             0.00068808,             0.00068808
                     14,                 1.9699,                 1.8401,                 2.3997,                0.56148,                0.31528,                0.37338,                0.16952,                 2.0384,                 2.4295,                  2.495,             0.00068573,             0.00068573,             0.00068573
                     15,                 1.8582,                 1.6934,                 2.3374,                 0.4869,                0.40522,                0.44931,                0.21614,                 2.0531,                 1.8099,                 2.4888,             0.00068337,             0.00068337,             0.00068337
                     16,                 1.8113,                 1.6029,                 2.2627,                0.60074,                0.40232,                0.47458,                0.24179,                 1.9946,                 1.6858,                 2.3773,             0.00068101,             0.00068101,             0.00068101
                     17,                 1.7862,                 1.6089,                 2.2304,                0.60349,                0.34526,                0.47622,                 0.2141,                 1.9386,                 1.5918,                 2.3453,             0.00067866,             0.00067866,             0.00067866
                     18,                 1.6463,                 1.5033,                 2.1587,                0.50602,                0.44101,                0.46566,                 0.2137,                 1.9623,                 1.6639,                 2.3253,              0.0006763,              0.0006763,              0.0006763
                     19,                 1.6319,                  1.402,                 2.0982,                0.52165,                0.49148,                0.54143,                0.27368,                 1.8925,                 1.5005,                 2.2732,             0.00067394,             0.00067394,             0.00067394
                     20,                 1.6001,                 1.3334,                 2.0085,                0.67468,                 0.3588,                 0.4953,                0.25195,                 1.9518,                 1.6832,                 2.3467,             0.00067159,             0.00067159,             0.00067159
                     21,                 1.5941,                  1.385,                 2.0392,                0.80896,                0.33752,                0.48724,                0.26036,                  1.879,                 1.5601,                 2.2308,             0.00066923,             0.00066923,             0.00066923
                     22,                   1.62,                 1.3625,                  2.053,                0.72858,                 0.4352,                 0.5234,                0.27159,                  1.812,                 1.6466,                 2.1742,             0.00066688,             0.00066688,             0.00066688
                     23,                 1.5233,                 1.2742,                 2.0072,                0.57679,                0.45358,                0.50843,                0.26118,                 1.8254,                 1.6152,                 2.2176,             0.00066452,             0.00066452,             0.00066452
                     24,                 1.5919,                 1.2814,                  2.019,                0.53901,                0.47679,                0.54045,                0.26979,                 1.8397,                 1.5848,                 2.2048,             0.00066216,             0.00066216,             0.00066216
                     25,                 1.6143,                 1.2943,                 1.9974,                0.63448,                0.44151,                0.49451,                0.25473,                 1.7512,                 1.6124,                 2.1378,             0.00065981,             0.00065981,             0.00065981
                     26,                 1.5286,                 1.1915,                 1.9636,                0.51577,                0.55222,                0.50747,                0.23007,                 1.9449,                 1.6327,                 2.3475,             0.00065745,             0.00065745,             0.00065745
                     27,                 1.4715,                 1.2139,                 1.9101,                  0.688,                0.41585,                0.57392,                0.28148,                 1.8109,                 1.4573,                 2.1738,             0.00065509,             0.00065509,             0.00065509
                     28,                 1.4936,                 1.1596,                 1.9199,                0.73564,                0.45648,                0.63461,                0.31698,                 1.7029,                 1.3236,                 2.0786,             0.00065274,             0.00065274,             0.00065274
                     29,                 1.5183,                 1.1949,                 1.9238,                0.67339,                0.48259,                0.61664,                0.31594,                 1.7682,                 1.3233,                  2.127,             0.00065038,             0.00065038,             0.00065038
                     30,                 1.4762,                 1.1783,                 1.9099,                0.55001,                0.49516,                0.57151,                 0.2877,                 1.8324,                 1.4802,                 2.1678,             0.00064803,             0.00064803,             0.00064803
                     31,                  1.394,                 1.1291,                 1.8335,                0.70534,                0.52805,                0.60454,                0.29815,                 1.8601,                 1.3876,                 2.1657,             0.00064567,             0.00064567,             0.00064567
                     32,                 1.4388,                 1.1378,                 1.8609,                0.68123,                0.62863,                0.67488,                0.31912,                 1.8544,                 1.3682,                 2.2365,             0.00064331,             0.00064331,             0.00064331
                     33,                 1.3573,                  1.034,                 1.7963,                0.68596,                0.53445,                0.63273,                0.33588,                 1.6916,                 1.3528,                 2.0602,             0.00064096,             0.00064096,             0.00064096
                     34,                 1.4423,                 1.1178,                 1.8757,                0.60697,                0.56093,                0.61848,                0.33782,                 1.6009,                 1.3269,                 1.9854,              0.0006386,              0.0006386,              0.0006386
                     35,                 1.3469,                0.99386,                 1.7727,                0.59257,                0.54293,                0.63959,                0.30421,                 1.8451,                 1.3167,                 2.2209,             0.00063625,             0.00063625,             0.00063625
                     36,                  1.331,                0.98475,                 1.7804,                0.65397,                0.66925,                0.68669,                0.36112,                 1.6224,                 1.2129,                 1.9916,             0.00063389,             0.00063389,             0.00063389
                     37,                 1.3644,                 1.0206,                  1.767,                 0.6317,                0.58027,                 0.6372,                0.31519,                  1.795,                 1.3784,                 2.1605,             0.00063153,             0.00063153,             0.00063153
                     38,                 1.3104,                 1.0167,                 1.7482,                0.82435,                0.45938,                0.63524,                0.32388,                 1.7764,                 1.3086,                 2.1509,             0.00062918,             0.00062918,             0.00062918
                     39,                 1.2839,                0.94494,                 1.6914,                 0.7751,                0.44101,                 0.6072,                0.31528,                 1.7086,                 1.3357,                 2.1932,             0.00062682,             0.00062682,             0.00062682
                     40,                  1.329,                 1.0044,                 1.7404,                 0.6905,                0.44448,                0.55993,                0.29597,                 1.7774,                 1.4037,                 2.1262,             0.00062446,             0.00062446,             0.00062446
                     41,                 1.3404,                0.96226,                 1.7518,                0.65498,                0.52875,                0.59187,                0.32514,                 1.5925,                 1.4013,                 1.9943,             0.00062211,             0.00062211,             0.00062211
                     42,                 1.2983,                0.99266,                 1.7366,                 0.6441,                0.62863,                0.70454,                0.36294,                 1.7026,                 1.2015,                 2.0958,             0.00061975,             0.00061975,             0.00061975
                     43,                 1.3201,                 1.0137,                  1.762,                0.68994,                0.60348,                 0.6633,                0.34217,                  1.699,                 1.2711,                 2.1687,              0.0006174,              0.0006174,              0.0006174
                     44,                  1.291,                0.95608,                 1.6884,                0.78872,                0.46615,                0.63686,                0.34432,                 1.7557,                 1.3636,                 2.0913,             0.00061504,             0.00061504,             0.00061504
                     45,                 1.2499,                0.92538,                 1.6777,                0.54282,                0.55692,                0.58146,                 0.3156,                 1.6591,                 1.4722,                 2.0095,             0.00061268,             0.00061268,             0.00061268
                     46,                 1.2974,                0.96003,                 1.7266,                0.75235,                    0.5,                0.64061,                0.33377,                 1.6832,                 1.2721,                 2.0479,             0.00061033,             0.00061033,             0.00061033
                     47,                 1.2949,                0.98148,                 1.7432,                0.57517,                0.58897,                0.60717,                0.32661,                 1.5681,                 1.2182,                 1.9629,             0.00060797,             0.00060797,             0.00060797
                     48,                 1.2998,                0.93567,                 1.7304,                0.68036,                0.53385,                 0.5869,                 0.3034,                 1.7433,                 1.2776,                 2.1123,             0.00060561,             0.00060561,             0.00060561
                     49,                 1.2542,                0.88045,                 1.6689,                0.61958,                0.62863,                0.65537,                0.36064,                  1.627,                 1.3485,                  2.019,             0.00060326,             0.00060326,             0.00060326
                     50,                 1.2422,                0.87417,                 1.6448,                0.64776,                0.51741,                0.59774,                0.32328,                 1.7088,                 1.3312,                 2.0865,              0.0006009,              0.0006009,              0.0006009
                     51,                  1.257,                0.91458,                 1.6799,                0.64201,                0.54159,                0.63456,                0.33739,                 1.7264,                 1.3337,                 2.1216,             0.00059855,             0.00059855,             0.00059855
                     52,                 1.2143,                0.87902,                 1.6551,                0.67188,                0.56576,                0.60899,                0.33726,                    1.6,                 1.2682,                 1.9812,             0.00059619,             0.00059619,             0.00059619
                     53,                 1.2242,                0.88848,                 1.6289,                 0.7293,                0.54739,                0.66678,                0.37246,                  1.597,                 1.2389,                 1.9905,             0.00059383,             0.00059383,             0.00059383
                     54,                 1.1908,                0.85435,                 1.5998,                0.55058,                0.60425,                0.61672,                0.33036,                 1.7197,                 1.3192,                 2.0764,             0.00059148,             0.00059148,             0.00059148
                     55,                  1.254,                0.92765,                 1.6685,                0.73481,                0.58152,                 0.6811,                0.36991,                 1.6419,                 1.1785,                 2.0226,             0.00058912,             0.00058912,             0.00058912
                     56,                 1.1438,                0.79506,                 1.5731,                0.65179,                0.57253,                0.65611,                0.35033,                 1.6926,                  1.173,                 2.0738,             0.00058677,             0.00058677,             0.00058677
                     57,                 1.1994,                0.84099,                 1.6418,                0.71067,                0.56093,                0.66526,                 0.3533,                  1.657,                 1.3151,                 2.0194,             0.00058441,             0.00058441,             0.00058441
                     58,                 1.2007,                0.83584,                 1.6384,                0.61727,                0.47417,                0.55266,                0.31377,                 1.7178,                 1.4699,                 2.1136,             0.00058205,             0.00058205,             0.00058205
                     59,                 1.1576,                0.79806,                   1.61,                0.75489,                0.58974,                 0.7255,                0.36578,                 1.7348,                 1.1587,                 2.1004,              0.0005797,              0.0005797,              0.0005797
                     60,                 1.1472,                0.81057,                 1.6162,                0.68528,                0.60251,                0.67427,                0.37151,                 1.6231,                 1.2989,                 2.0254,             0.00057734,             0.00057734,             0.00057734
                     61,                 1.1901,                0.84506,                 1.6505,                 0.6636,                0.61219,                0.66848,                0.36249,                 1.6727,                 1.2357,                 2.1083,             0.00057498,             0.00057498,             0.00057498
                     62,                  1.209,                0.84189,                 1.6369,                0.66014,                0.54062,                0.63679,                0.34966,                 1.7141,                 1.3594,                 2.0485,             0.00057263,             0.00057263,             0.00057263
                     63,                 1.1785,                0.83585,                 1.5883,                0.65252,                0.61509,                 0.6641,                 0.3779,                 1.5961,                 1.2618,                 2.0254,             0.00057027,             0.00057027,             0.00057027
                     64,                 1.1809,                0.82094,                 1.6083,                0.60908,                0.55803,                0.61298,                0.34919,                 1.6577,                 1.3038,                 2.0898,             0.00056792,             0.00056792,             0.00056792
                     65,                 1.1461,                0.76574,                  1.582,                0.60042,                0.60348,                 0.6362,                0.35041,                 1.6177,                 1.2126,                 2.0291,             0.00056556,             0.00056556,             0.00056556
                     66,                 1.1454,                0.74821,                 1.5819,                0.69353,                0.61498,                0.69961,                0.35441,                 1.7399,                 1.1602,                 2.1323,              0.0005632,              0.0005632,              0.0005632
                     67,                 1.1997,                0.78217,                 1.6218,                0.71829,                0.62379,                0.67336,                0.36659,                 1.6843,                 1.2242,                 2.0624,             0.00056085,             0.00056085,             0.00056085
                     68,                 1.1341,                0.77975,                 1.5657,                0.63528,                0.59865,                0.66562,                0.38324,                 1.4669,                 1.1134,                 1.8561,             0.00055849,             0.00055849,             0.00055849
                     69,                 1.1609,                0.79381,                 1.6232,                0.76149,                0.60058,                0.70628,                0.39363,                 1.5049,                 1.1192,                 1.8987,             0.00055613,             0.00055613,             0.00055613
                     70,                 1.1355,                0.77679,                 1.5619,                0.62462,                0.51817,                0.61017,                0.33434,                 1.6626,                   1.28,                 2.0785,             0.00055378,             0.00055378,             0.00055378
                     71,                  1.154,                0.77376,                 1.5815,                0.59204,                 0.6383,                0.64274,                0.36213,                 1.5914,                 1.2896,                 1.9782,             0.00055142,             0.00055142,             0.00055142
                     72,                 1.1256,                0.75406,                 1.5749,                0.68995,                0.60832,                0.68285,                0.35917,                 1.6825,                 1.1883,                  2.037,             0.00054907,             0.00054907,             0.00054907
                     73,                 1.1389,                0.77427,                 1.5912,                0.64094,                0.59732,                0.66299,                0.37232,                 1.6379,                 1.1834,                 2.0494,             0.00054671,             0.00054671,             0.00054671
                     74,                  1.151,                0.77829,                 1.5693,                0.66311,                0.58441,                 0.6434,                0.35154,                 1.7109,                 1.2116,                  2.199,             0.00054435,             0.00054435,             0.00054435
                     75,                 1.1237,                0.77118,                 1.5818,                0.70107,                0.67021,                0.71477,                0.38522,                  1.599,                 1.1174,                 2.0023,               0.000542,               0.000542,               0.000542
                     76,                 1.0634,                0.74232,                 1.5029,                0.73133,                0.64507,                0.70255,                0.40069,                   1.52,                 1.1512,                 1.9177,             0.00053964,             0.00053964,             0.00053964
