                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.4179,                 3.6492,                 4.2195,                0.00323,                  0.206,                0.00353,                0.00121,                 4.0091,                 3.8663,                 4.1915,                 0.0006,                 0.0006,                 0.0006
                      2,                 3.0228,                  3.081,                 3.6586,                0.00327,                 0.2205,                0.00276,                0.00112,                 3.9281,                 3.8759,                 4.1813,               0.001216,               0.001216,               0.001216
                      3,                 2.7085,                 2.7058,                 3.2249,                 0.0303,                0.15087,                0.01813,                0.00632,                 3.1338,                  38.31,                 6.2696,              0.0018279,              0.0018279,              0.0018279
                      4,                  2.511,                 2.5067,                 2.9516,                0.01317,                0.17408,                0.00597,                0.00216,                 3.8762,                    inf,                 7.4189,              0.0019802,              0.0019802,              0.0019802
                      5,                 2.3698,                 2.3529,                  2.782,                0.14337,                0.18665,                0.09265,                 0.0275,                 2.5117,                 3.1217,                 2.8614,              0.0019802,              0.0019802,              0.0019802
                      6,                 2.2633,                 2.2372,                 2.6502,                0.16346,                0.39072,                0.12132,                0.03414,                 2.6438,                 2.6119,                 2.9123,              0.0019736,              0.0019736,              0.0019736
                      7,                 2.1464,                 2.1569,                 2.5268,                 0.3071,                0.13733,                0.15382,                0.06693,                 2.3444,                 2.7012,                  2.767,               0.001967,               0.001967,               0.001967
                      8,                  2.075,                 2.0482,                 2.4558,                0.27389,                0.48007,                0.30708,                0.09608,                 2.5079,                 2.7662,                 2.9533,              0.0019604,              0.0019604,              0.0019604
                      9,                 2.0235,                 1.9779,                  2.408,                0.34272,                0.22244,                0.16507,                0.06676,                 2.2243,                 3.1468,                 2.6169,              0.0019538,              0.0019538,              0.0019538
                     10,                 1.9171,                 1.8971,                  2.313,                0.39203,                0.40135,                0.33445,                0.14661,                 2.0333,                 2.0619,                 2.4932,              0.0019472,              0.0019472,              0.0019472
                     11,                 1.8963,                 1.8038,                 2.2444,                0.30465,                0.31044,                0.20873,                0.08938,                 2.0166,                 2.1734,                 2.3747,              0.0019406,              0.0019406,              0.0019406
                     12,                 1.8147,                 1.7171,                 2.1749,                0.55961,                0.33172,                0.42491,                0.17827,                 2.0442,                  1.786,                 2.3324,               0.001934,               0.001934,               0.001934
                     13,                 1.7944,                 1.6453,                 2.1411,                0.31405,                0.40522,                0.25526,                0.09831,                 2.1125,                 2.0397,                 2.3931,              0.0019274,              0.0019274,              0.0019274
                     14,                 1.7853,                 1.6901,                 2.1431,                0.42854,                0.33656,                0.34669,                0.15669,                 2.0066,                 1.9568,                 2.2912,              0.0019208,              0.0019208,              0.0019208
                     15,                 1.7488,                 1.6323,                 2.0921,                0.52148,                  0.353,                0.35962,                0.17363,                 1.9093,                 1.8136,                 2.2469,              0.0019142,              0.0019142,              0.0019142
                     16,                 1.6916,                 1.5981,                 2.0331,                0.75596,                 0.3675,                0.42053,                0.23903,                 1.7368,                 1.9061,                 2.1234,              0.0019076,              0.0019076,              0.0019076
                     17,                 1.6635,                 1.5312,                 2.0069,                0.61394,                 0.4537,                0.53067,                0.26673,                 1.8417,                 1.7561,                 2.1955,               0.001901,               0.001901,               0.001901
                     18,                 1.6736,                 1.4994,                 2.0058,                0.51146,                0.35977,                 0.3325,                0.16529,                 1.9809,                 1.9857,                 2.2839,              0.0018944,              0.0018944,              0.0018944
                     19,                 1.6007,                 1.4586,                 1.9485,                0.52921,                0.39845,                0.38895,                0.20193,                 1.8095,                 1.8364,                 2.1306,              0.0018878,              0.0018878,              0.0018878
                     20,                 1.6166,                 1.4604,                 1.9426,                0.79172,                0.32979,                0.47429,                0.23438,                 1.8354,                  1.739,                 2.2132,              0.0018812,              0.0018812,              0.0018812
                     21,                  1.529,                 1.3834,                 1.8745,                0.58532,                0.46132,                0.53903,                0.27011,                 1.7487,                 1.8135,                 2.1297,              0.0018746,              0.0018746,              0.0018746
                     22,                 1.5476,                 1.4033,                 1.8913,                  0.626,                0.44874,                0.51479,                0.26662,                  1.745,                 1.6974,                 2.0855,               0.001868,               0.001868,               0.001868
                     23,                 1.5608,                 1.4069,                 1.8921,                0.49267,                0.44893,                0.42097,                 0.1887,                 1.8462,                  1.815,                 2.1919,              0.0018614,              0.0018614,              0.0018614
                     24,                 1.5572,                 1.3854,                 1.8846,                0.62087,                0.48066,                0.54128,                0.26521,                 1.8507,                 1.7017,                 2.1587,              0.0018548,              0.0018548,              0.0018548
                     25,                 1.4866,                 1.3261,                 1.8342,                0.66706,                0.44179,                0.53704,                0.28092,                 1.7069,                 1.5529,                 2.0707,              0.0018482,              0.0018482,              0.0018482
                     26,                 1.5139,                 1.3487,                 1.8578,                0.48987,                0.51547,                0.53788,                0.28149,                 1.7207,                 1.7927,                 2.0984,              0.0018416,              0.0018416,              0.0018416
                     27,                 1.4874,                 1.2847,                 1.7815,                0.52623,                0.45358,                0.51145,                0.26769,                 1.7818,                 1.6897,                 2.1503,               0.001835,               0.001835,               0.001835
                     28,                 1.5007,                 1.2914,                 1.8218,                0.80189,                0.36014,                0.52491,                0.27575,                 1.6969,                 1.5507,                 2.0928,              0.0018284,              0.0018284,              0.0018284
                     29,                 1.4305,                 1.2667,                 1.7679,                0.55483,                0.40716,                0.46709,                0.23081,                 1.7344,                 1.8244,                 2.0007,              0.0018218,              0.0018218,              0.0018218
                     30,                 1.4239,                 1.2493,                 1.7523,                0.56754,                0.47485,                0.52211,                 0.2731,                 1.6955,                 1.7194,                 1.9921,              0.0018152,              0.0018152,              0.0018152
                     31,                 1.4308,                 1.2108,                 1.7402,                0.53305,                0.58027,                0.57992,                0.30092,                 1.7921,                 1.5275,                 2.1101,              0.0018086,              0.0018086,              0.0018086
