                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.7233,                 3.6207,                 4.3241,                0.00287,                0.29245,                0.00466,                0.00141,                 3.5022,                 3.9032,                 4.1624,             0.00019278,             0.00019278,             0.00019278
                      2,                 3.3998,                 3.0555,                  3.986,                0.00279,                0.28066,                0.00416,                0.00124,                 3.5836,                  3.883,                 4.2413,              0.0003914,              0.0003914,              0.0003914
                      3,                 2.9109,                 2.7054,                 3.6373,                0.00284,                0.27358,                0.00513,                0.00151,                 3.6505,                 3.8124,                 4.3249,             0.00058871,             0.00058871,             0.00058871
                      4,                   2.64,                 2.4908,                 3.2893,                0.06016,                0.23349,                0.03475,                0.01226,                 2.6969,                 22.131,                 4.3855,             0.00070693,             0.00070693,             0.00070693
                      5,                  2.566,                 2.3574,                 3.0453,                0.08181,                0.07547,                0.04117,                0.01059,                 3.2063,                  7.945,                 6.1174,             0.00070693,             0.00070693,             0.00070693
                      6,                 2.4166,                 2.1535,                 2.8491,                 0.3666,                0.28774,                0.26919,                0.09831,                 2.4322,                 3.1251,                 3.1939,             0.00070458,             0.00070458,             0.00070458
                      7,                 2.3383,                 2.1069,                 2.7676,                0.44995,                0.49764,                0.41972,                0.16937,                 2.1169,                 2.8035,                 2.6853,             0.00070222,             0.00070222,             0.00070222
                      8,                 2.2438,                 1.9469,                  2.601,                0.51057,                0.51887,                0.48311,                0.23139,                 2.0178,                 2.0159,                 2.5941,             0.00069986,             0.00069986,             0.00069986
                      9,                 2.0995,                 1.8044,                 2.4679,                0.81852,                0.49996,                0.64559,                0.31796,                 1.9553,                 2.0261,                 2.4574,             0.00069751,             0.00069751,             0.00069751
                     10,                 2.0103,                 1.7879,                 2.4345,                0.76446,                0.52816,                0.65113,                0.33321,                 1.9394,                 1.7666,                 2.3976,             0.00069515,             0.00069515,             0.00069515
                     11,                 1.9752,                 1.7448,                 2.3643,                0.75466,                0.55425,                0.70075,                0.36647,                 1.8435,                 1.7072,                  2.395,             0.00069279,             0.00069279,             0.00069279
                     12,                 1.8775,                 1.5939,                 2.2471,                0.78781,                0.57075,                0.71308,                0.38555,                 1.7996,                 1.8873,                 2.2946,             0.00069044,             0.00069044,             0.00069044
                     13,                 1.8331,                 1.5749,                 2.2306,                0.63664,                0.74764,                0.72739,                0.40805,                 1.7339,                 1.5666,                 2.2333,             0.00068808,             0.00068808,             0.00068808
                     14,                 1.7997,                 1.5084,                 2.1638,                0.76462,                0.67689,                0.77673,                0.41254,                 1.7369,                 1.4745,                 2.2721,             0.00068573,             0.00068573,             0.00068573
                     15,                 1.7257,                 1.4583,                 2.0975,                0.81084,                0.67689,                0.78347,                0.43564,                 1.7647,                 1.4763,                 2.2764,             0.00068337,             0.00068337,             0.00068337
                     16,                 1.6636,                 1.3196,                 2.0682,                0.79218,                0.70122,                0.78149,                0.43936,                 1.6715,                 1.3802,                 2.1593,             0.00068101,             0.00068101,             0.00068101
                     17,                 1.6989,                 1.3711,                 2.0444,                0.88539,                0.73349,                0.84656,                0.50744,                 1.5375,                 1.4105,                 2.0826,             0.00067866,             0.00067866,             0.00067866
                     18,                 1.6267,                 1.3345,                 2.0291,                0.87523,                0.73113,                 0.8609,                0.49478,                 1.5791,                 1.2756,                 2.1057,              0.0006763,              0.0006763,              0.0006763
                     19,                 1.6323,                 1.2936,                 1.9898,                0.89723,                0.66509,                0.81714,                0.45716,                 1.6863,                 1.3251,                 2.1675,             0.00067394,             0.00067394,             0.00067394
                     20,                 1.5681,                 1.2938,                      2,                0.87869,                0.72406,                0.84239,                0.48299,                 1.5841,                 1.3192,                 2.0496,             0.00067159,             0.00067159,             0.00067159
                     21,                 1.5571,                 1.2375,                 1.9274,                0.79827,                0.78774,                0.85122,                0.47657,                 1.6245,                 1.3321,                 2.1024,             0.00066923,             0.00066923,             0.00066923
                     22,                 1.5361,                 1.2364,                  1.897,                0.85733,                0.73695,                0.83388,                0.49402,                 1.5713,                 1.2849,                 2.0312,             0.00066688,             0.00066688,             0.00066688
                     23,                 1.5018,                 1.1617,                 1.8444,                0.77718,                0.70747,                0.79545,                0.46699,                 1.6367,                 1.2574,                  2.104,             0.00066452,             0.00066452,             0.00066452
                     24,                  1.534,                 1.2105,                 1.8631,                0.70812,                0.70381,                0.77135,                0.46645,                 1.4956,                 1.3588,                 1.9649,             0.00066216,             0.00066216,             0.00066216
                     25,                 1.4749,                 1.1241,                 1.8229,                0.83248,                0.73821,                0.85739,                 0.5166,                 1.5179,                 1.1612,                 2.0157,             0.00065981,             0.00065981,             0.00065981
                     26,                 1.4963,                 1.1337,                 1.8471,                0.77544,                0.83962,                0.87959,                0.52053,                 1.4956,                 1.1076,                 2.0069,             0.00065745,             0.00065745,             0.00065745
                     27,                 1.4651,                 1.0955,                 1.8145,                0.84216,                0.80896,                0.88747,                0.54743,                  1.432,                 1.0408,                 1.9137,             0.00065509,             0.00065509,             0.00065509
                     28,                 1.4287,                 1.0593,                 1.7586,                0.87776,                0.79245,                0.89359,                0.56629,                 1.4241,                 1.0511,                 1.8825,             0.00065274,             0.00065274,             0.00065274
                     29,                 1.4246,                   1.07,                 1.7793,                 0.8461,                0.77594,                0.87814,                0.52848,                 1.4729,                 1.1684,                 1.9332,             0.00065038,             0.00065038,             0.00065038
                     30,                 1.4624,                 1.0752,                  1.811,                0.87055,                0.82478,                0.90271,                0.54538,                 1.4383,                 1.0271,                 1.9145,             0.00064803,             0.00064803,             0.00064803
                     31,                 1.4257,                 1.0435,                 1.7425,                0.86886,                0.79692,                0.89411,                0.55003,                 1.3977,                  1.037,                 1.9138,             0.00064567,             0.00064567,             0.00064567
                     32,                  1.382,                 1.0132,                 1.7425,                0.86064,                0.83022,                0.90351,                0.57819,                 1.3628,                 1.0322,                 1.8692,             0.00064331,             0.00064331,             0.00064331
                     33,                 1.3865,                 1.0142,                  1.755,                0.86029,                0.80189,                0.88526,                0.54172,                 1.4626,                   1.12,                 1.9421,             0.00064096,             0.00064096,             0.00064096
                     34,                 1.3665,                0.99291,                 1.7235,                0.83143,                0.82593,                0.87269,                 0.5427,                 1.3861,                 1.0805,                 1.8647,              0.0006386,              0.0006386,              0.0006386
                     35,                 1.3724,                0.99275,                 1.7463,                0.88989,                 0.8387,                0.89859,                 0.5799,                 1.3639,                0.96544,                 1.8204,             0.00063625,             0.00063625,             0.00063625
                     36,                 1.3444,                 0.9771,                 1.6925,                0.88001,                0.85849,                0.92585,                0.58582,                 1.3572,                0.94378,                 1.8446,             0.00063389,             0.00063389,             0.00063389
                     37,                 1.3143,                 0.9098,                 1.6502,                0.87039,                0.80189,                0.88876,                0.56782,                 1.3469,                 1.0363,                 1.8203,             0.00063153,             0.00063153,             0.00063153
                     38,                 1.3175,                0.93209,                    1.7,                0.91495,                0.79953,                 0.9114,                0.60134,                 1.3061,                0.91977,                 1.7839,             0.00062918,             0.00062918,             0.00062918
                     39,                 1.3566,                0.94489,                 1.6999,                0.86652,                0.82547,                0.89637,                0.57576,                 1.3203,                0.96291,                 1.7983,             0.00062682,             0.00062682,             0.00062682
                     40,                  1.339,                0.95422,                 1.6992,                0.92201,                0.84434,                0.91444,                0.59538,                 1.2873,                0.91937,                 1.7496,             0.00062446,             0.00062446,             0.00062446
                     41,                 1.2758,                0.89751,                 1.6499,                0.92637,                0.80113,                0.90256,                 0.5744,                 1.3346,                0.94178,                 1.8008,             0.00062211,             0.00062211,             0.00062211
                     42,                 1.2714,                0.90699,                 1.6353,                0.89827,                0.87264,                0.92427,                0.60002,                 1.2915,                0.88815,                  1.763,             0.00061975,             0.00061975,             0.00061975
                     43,                 1.2571,                0.88484,                 1.6136,                0.88846,                0.84198,                0.92111,                0.59111,                 1.3088,                0.91024,                 1.7979,              0.0006174,              0.0006174,              0.0006174
                     44,                 1.2453,                0.87136,                 1.6009,                0.87928,                0.84174,                0.91075,                0.59082,                 1.3007,                0.89433,                 1.7455,             0.00061504,             0.00061504,             0.00061504
                     45,                 1.2764,                0.90326,                 1.6233,                0.94317,                0.82206,                0.92336,                0.59826,                 1.3205,                0.88603,                 1.7774,             0.00061268,             0.00061268,             0.00061268
                     46,                 1.2725,                0.86147,                 1.6034,                0.93859,                0.82909,                 0.9307,                0.60586,                 1.2891,                0.83724,                 1.7617,             0.00061033,             0.00061033,             0.00061033
                     47,                  1.244,                0.83007,                 1.5913,                0.88212,                0.88247,                0.93165,                0.61852,                 1.2818,                0.82563,                 1.7738,             0.00060797,             0.00060797,             0.00060797
                     48,                 1.2504,                0.84668,                 1.5872,                 0.9236,                 0.8184,                0.92036,                0.59117,                 1.3255,                0.87247,                 1.7699,             0.00060561,             0.00060561,             0.00060561
                     49,                 1.2356,                0.84374,                 1.5944,                0.89234,                0.87963,                0.93007,                0.61253,                 1.2501,                0.82518,                 1.7109,             0.00060326,             0.00060326,             0.00060326
                     50,                 1.2779,                0.85271,                 1.5889,                0.91082,                0.86792,                0.92274,                0.59159,                 1.2931,                0.87574,                 1.7379,              0.0006009,              0.0006009,              0.0006009
                     51,                 1.2744,                0.85149,                 1.6102,                0.92263,                0.82547,                0.91391,                0.59994,                 1.2889,                0.88971,                 1.7464,             0.00059855,             0.00059855,             0.00059855
                     52,                  1.223,                0.83855,                 1.5811,                0.88772,                0.89509,                0.92967,                0.60805,                 1.3308,                0.81128,                   1.76,             0.00059619,             0.00059619,             0.00059619
                     53,                 1.2252,                 0.8239,                 1.5938,                0.91071,                0.86596,                0.93817,                0.63548,                 1.2338,                0.81224,                 1.6948,             0.00059383,             0.00059383,             0.00059383
                     54,                 1.2167,                0.82943,                 1.5874,                0.89996,                0.86986,                0.94146,                0.62909,                 1.2101,                0.78767,                 1.6888,             0.00059148,             0.00059148,             0.00059148
                     55,                 1.2081,                0.80854,                   1.57,                0.92909,                0.83441,                0.93174,                0.62333,                 1.2704,                0.85565,                  1.729,             0.00058912,             0.00058912,             0.00058912
                     56,                 1.2079,                0.80681,                 1.5704,                0.91087,                0.89183,                0.94145,                0.61187,                 1.2833,                0.79415,                 1.7101,             0.00058677,             0.00058677,             0.00058677
                     57,                 1.1625,                 0.7736,                  1.509,                0.90982,                0.85849,                0.91658,                0.58782,                 1.2787,                0.86299,                 1.7332,             0.00058441,             0.00058441,             0.00058441
                     58,                 1.2053,                0.80307,                 1.5477,                0.90281,                0.88443,                0.94056,                0.62325,                 1.2492,                0.77108,                 1.7195,             0.00058205,             0.00058205,             0.00058205
                     59,                 1.2072,                0.77534,                 1.5547,                0.88918,                0.84434,                0.92283,                0.60286,                 1.3428,                0.84457,                 1.7691,              0.0005797,              0.0005797,              0.0005797
