                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.6551,                 2.1838,                 1.5774,                0.60349,                0.51415,                0.57824,                 0.3342,                 1.4466,                 3.2056,                 1.4133,                0.00054,                0.00054,                0.00054
                      2,                 1.4018,                 1.3107,                 1.3582,                0.56542,                0.28538,                0.42843,                0.23137,                 1.5317,                 17.613,                 1.6216,              0.0010964,              0.0010964,              0.0010964
                      3,                  1.449,                 1.2617,                 1.3758,                0.13944,                0.39858,                0.09678,                0.04697,                 1.8366,                 36.709,                 2.5099,               0.001649,               0.001649,               0.001649
                      4,                   1.47,                 1.2387,                 1.3942,                0.24106,                0.66038,                0.39611,                0.22048,                 1.6493,                 10.018,                 1.9285,              0.0019802,              0.0019802,              0.0019802
                      5,                 1.4148,                 1.1366,                 1.3497,                 0.3139,                0.58916,                0.34205,                 0.1637,                 1.6815,                 8.2979,                 1.9468,              0.0019802,              0.0019802,              0.0019802
                      6,                 1.4159,                 1.0767,                 1.3662,                0.59267,                 0.5283,                0.56286,                0.30256,                 1.6419,                  3.639,                 1.7822,              0.0019736,              0.0019736,              0.0019736
                      7,                 1.3339,                 1.0576,                 1.3227,                0.65628,                0.74057,                  0.742,                0.43963,                 1.5148,                 3.9721,                 1.6253,               0.001967,               0.001967,               0.001967
                      8,                 1.3509,                 1.0895,                 1.3498,                0.68953,                 0.6533,                0.65493,                0.36112,                 1.5132,                 1.9103,                 1.5499,              0.0019604,              0.0019604,              0.0019604
                      9,                 1.3299,                 1.0469,                 1.3037,                0.80895,                0.54717,                 0.7139,                 0.3905,                 1.6374,                 1.7739,                 1.6303,              0.0019538,              0.0019538,              0.0019538
                     10,                 1.3714,                 1.0201,                 1.3301,                0.57572,                0.59206,                0.55077,                0.29077,                 1.6193,                  2.254,                 1.5828,              0.0019472,              0.0019472,              0.0019472
                     11,                  1.285,                0.95046,                 1.2766,                0.81594,                0.78417,                0.84279,                0.51657,                 1.4359,                 1.2385,                  1.446,              0.0019406,              0.0019406,              0.0019406
                     12,                 1.3147,                0.95625,                 1.2924,                0.70548,                0.83255,                0.77426,                0.47984,                 1.4064,                 1.1947,                 1.4333,               0.001934,               0.001934,               0.001934
                     13,                 1.2376,                0.89942,                 1.2425,                0.81372,                 0.8448,                0.89239,                0.56806,                 1.3493,                  1.011,                 1.3555,              0.0019274,              0.0019274,              0.0019274
                     14,                 1.2367,                0.87138,                 1.2466,                0.84086,                0.81003,                0.88498,                0.55383,                 1.3466,                0.99446,                 1.3822,              0.0019208,              0.0019208,              0.0019208
                     15,                 1.2724,                 0.8972,                 1.2669,                0.83713,                0.78794,                0.87409,                0.54314,                 1.3857,                 1.0056,                 1.3756,              0.0019142,              0.0019142,              0.0019142
                     16,                 1.2448,                0.85128,                 1.2517,                0.83543,                0.80896,                0.85572,                0.52615,                 1.4034,                 1.0093,                 1.3723,              0.0019076,              0.0019076,              0.0019076
                     17,                 1.2419,                0.90899,                 1.2595,                0.83735,                0.82566,                 0.8828,                0.52359,                  1.397,                 1.1806,                 1.4303,               0.001901,               0.001901,               0.001901
                     18,                 1.2242,                0.87363,                 1.2418,                0.83715,                0.82442,                 0.8872,                0.55977,                 1.3229,                 1.2248,                 1.3489,              0.0018944,              0.0018944,              0.0018944
                     19,                 1.1887,                0.82221,                 1.2213,                0.86463,                0.84434,                0.90018,                0.57952,                 1.2723,                 1.0283,                 1.2788,              0.0018878,              0.0018878,              0.0018878
                     20,                 1.2041,                0.82141,                 1.2109,                0.90709,                0.82897,                0.90852,                0.57668,                  1.291,                0.86848,                 1.2743,              0.0018812,              0.0018812,              0.0018812
                     21,                 1.1924,                0.81276,                  1.214,                0.89029,                0.80381,                0.91349,                0.59551,                 1.2606,                0.80744,                 1.2636,              0.0018746,              0.0018746,              0.0018746
                     22,                 1.1674,                0.76926,                 1.2063,                0.89659,                0.87264,                0.92106,                0.60321,                 1.2548,                0.79311,                 1.2611,               0.001868,               0.001868,               0.001868
                     23,                 1.1864,                0.82151,                 1.2243,                0.86966,                0.86548,                 0.9267,                0.60151,                 1.2486,                0.80675,                  1.281,              0.0018614,              0.0018614,              0.0018614
                     24,                  1.176,                0.78608,                 1.2112,                0.87646,                 0.8199,                0.89083,                 0.5874,                 1.2361,                0.83987,                 1.2614,              0.0018548,              0.0018548,              0.0018548
                     25,                 1.1995,                0.78657,                 1.2108,                0.84671,                0.87285,                0.90513,                 0.5951,                 1.2365,                 0.8431,                 1.2776,              0.0018482,              0.0018482,              0.0018482
                     26,                 1.1763,                0.79477,                 1.2031,                0.88198,                0.84198,                0.91913,                0.58429,                 1.2773,                 0.8491,                  1.273,              0.0018416,              0.0018416,              0.0018416
                     27,                 1.1468,                 0.7707,                  1.193,                0.89907,                0.88241,                0.91966,                0.59526,                 1.2744,                0.83321,                 1.2707,               0.001835,               0.001835,               0.001835
                     28,                 1.1591,                0.77823,                 1.1852,                0.89296,                0.86085,                0.92152,                0.59856,                 1.2515,                0.78038,                 1.2703,              0.0018284,              0.0018284,              0.0018284
                     29,                  1.132,                0.74836,                  1.185,                0.89421,                0.89387,                  0.936,                0.60347,                 1.2538,                0.74688,                 1.2524,              0.0018218,              0.0018218,              0.0018218
