                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.7329,                 3.8445,                 4.2993,                0.00284,                0.29717,                0.00624,                0.00179,                 3.5051,                 4.1258,                 4.1586,             0.00019278,             0.00019278,             0.00019278
                      2,                 3.4712,                 3.1801,                 3.9564,                0.00275,                0.28774,                0.00636,                0.00276,                 3.6119,                 4.1089,                  4.238,              0.0003914,              0.0003914,              0.0003914
                      3,                 3.0698,                 2.7733,                 3.6586,                0.00275,                 0.2783,                0.00573,                0.00166,                 3.7107,                 4.1013,                 4.3347,             0.00058871,             0.00058871,             0.00058871
                      4,                 2.7062,                 2.6099,                 3.4091,                0.01002,                0.06604,                0.00724,                0.00301,                 3.0226,                  36.52,                 6.6196,             0.00070693,             0.00070693,             0.00070693
                      5,                 2.6197,                 2.4098,                 3.1412,                0.16209,                0.33255,                0.11118,                0.03577,                 2.8845,                 3.6672,                 7.9388,             0.00070693,             0.00070693,             0.00070693
                      6,                  2.462,                 2.2228,                  2.916,                0.02405,                0.57547,                0.02047,                 0.0088,                 2.5453,                 86.626,                  5.626,             0.00070458,             0.00070458,             0.00070458
                      7,                  2.341,                 2.1584,                 2.8217,                0.26556,                0.30189,                0.17491,                0.06884,                 2.0974,                 2.9019,                 2.8332,             0.00070222,             0.00070222,             0.00070222
                      8,                 2.2336,                  1.978,                 2.6557,                0.38101,                0.46934,                0.35691,                 0.1567,                 2.0964,                 2.2464,                 2.6307,             0.00069986,             0.00069986,             0.00069986
                      9,                 2.1672,                 1.8492,                 2.5489,                0.28273,                0.63915,                0.25732,                0.12133,                 1.9421,                 3.2086,                 2.5895,             0.00069751,             0.00069751,             0.00069751
                     10,                 2.0489,                 1.7863,                 2.4735,                0.53269,                0.60613,                0.61218,                0.28386,                  2.142,                 1.8141,                 2.5916,             0.00069515,             0.00069515,             0.00069515
                     11,                 2.0205,                  1.775,                 2.4033,                0.72704,                0.61085,                0.73775,                0.38347,                 1.8364,                 2.0004,                 2.3376,             0.00069279,             0.00069279,             0.00069279
                     12,                  1.918,                  1.597,                 2.3005,                 0.7769,                0.68632,                0.77965,                0.42864,                 1.7336,                 1.7586,                 2.2462,             0.00069044,             0.00069044,             0.00069044
                     13,                  1.864,                 1.5522,                   2.27,                0.68721,                0.71462,                0.73266,                0.37723,                 1.8716,                 1.6671,                 2.3224,             0.00068808,             0.00068808,             0.00068808
                     14,                 1.7812,                 1.5096,                 2.1709,                0.88996,                0.62944,                0.77971,                0.42079,                 1.6772,                 1.5526,                 2.1857,             0.00068573,             0.00068573,             0.00068573
                     15,                 1.7631,                 1.4559,                 2.1487,                0.66856,                0.75708,                0.68716,                0.35752,                 1.6934,                 1.5119,                 2.2139,             0.00068337,             0.00068337,             0.00068337
                     16,                 1.6774,                  1.359,                 2.1111,                 0.8054,                0.71934,                0.79889,                0.43477,                 1.6901,                 1.3926,                 2.1721,             0.00068101,             0.00068101,             0.00068101
                     17,                 1.7002,                 1.3648,                 2.0772,                0.80088,                0.62607,                0.74091,                 0.4234,                  1.712,                   1.56,                 2.1681,             0.00067866,             0.00067866,             0.00067866
                     18,                  1.649,                 1.3322,                 2.0625,                0.80233,                0.80413,                0.85083,                0.49039,                 1.6236,                 1.2928,                 2.1462,              0.0006763,              0.0006763,              0.0006763
                     19,                 1.6314,                 1.2941,                 2.0121,                0.85861,                 0.7217,                0.83979,                0.49999,                 1.6482,                 1.3058,                 2.1522,             0.00067394,             0.00067394,             0.00067394
                     20,                 1.5768,                 1.2787,                 2.0066,                0.86824,                0.66274,                0.80603,                0.47861,                 1.5714,                  1.372,                 2.0753,             0.00067159,             0.00067159,             0.00067159
                     21,                 1.5374,                 1.2219,                 1.9498,                0.84086,                0.72281,                0.82791,                0.48789,                  1.554,                 1.3402,                 2.0343,             0.00066923,             0.00066923,             0.00066923
                     22,                  1.554,                 1.2363,                 1.9346,                 0.8242,                0.68632,                0.81936,                0.46309,                 1.6478,                 1.3509,                 2.1088,             0.00066688,             0.00066688,             0.00066688
                     23,                 1.5257,                 1.1739,                 1.8967,                0.80961,                0.73821,                0.82802,                0.45073,                 1.6778,                 1.3197,                 2.1414,             0.00066452,             0.00066452,             0.00066452
                     24,                 1.5378,                 1.1968,                 1.8887,                0.82048,                0.78687,                0.86207,                0.50568,                 1.5614,                 1.2686,                 2.0622,             0.00066216,             0.00066216,             0.00066216
                     25,                 1.4975,                  1.113,                 1.8474,                0.80312,                0.72642,                0.83702,                0.50908,                 1.4798,                 1.2812,                 1.9857,             0.00065981,             0.00065981,             0.00065981
                     26,                 1.5153,                 1.1446,                 1.8845,                0.88847,                0.78907,                0.89365,                0.55193,                  1.447,                 1.0927,                 1.9628,             0.00065745,             0.00065745,             0.00065745
                     27,                 1.4831,                 1.0936,                 1.8432,                 0.8754,                0.79537,                0.88416,                0.56212,                 1.4248,                   1.08,                 1.9375,             0.00065509,             0.00065509,             0.00065509
                     28,                 1.4073,                 1.0241,                 1.7432,                0.86091,                 0.7153,                0.84676,                0.53157,                 1.4531,                 1.1619,                 1.9202,             0.00065274,             0.00065274,             0.00065274
                     29,                 1.4312,                 1.0456,                 1.8033,                0.80177,                0.79717,                0.86906,                0.50392,                 1.5383,                 1.2056,                  1.963,             0.00065038,             0.00065038,             0.00065038
                     30,                 1.4789,                 1.0861,                 1.8248,                0.82786,                0.82311,                0.88895,                0.54062,                 1.4608,                  1.056,                 1.8939,             0.00064803,             0.00064803,             0.00064803
                     31,                 1.4291,                 1.0414,                 1.7762,                0.89666,                0.78538,                0.89475,                0.54754,                 1.4025,                 1.0938,                 1.8917,             0.00064567,             0.00064567,             0.00064567
                     32,                 1.3905,                0.99289,                 1.7594,                0.89729,                0.76239,                0.88824,                0.54202,                 1.4592,                 1.0897,                 1.9585,             0.00064331,             0.00064331,             0.00064331
                     33,                 1.4001,                0.99896,                 1.7782,                 0.8632,                0.82075,                0.89727,                0.56325,                  1.393,                 1.0052,                 1.8665,             0.00064096,             0.00064096,             0.00064096
                     34,                 1.4007,                0.99312,                 1.7506,                0.83274,                0.85613,                0.90327,                0.57227,                 1.3739,                0.98736,                 1.8433,              0.0006386,              0.0006386,              0.0006386
                     35,                 1.3544,                 0.9821,                  1.764,                0.86109,                0.83334,                0.90463,                0.58815,                 1.3642,                 0.9486,                 1.8151,             0.00063625,             0.00063625,             0.00063625
                     36,                 1.3691,                0.96579,                 1.7305,                0.87583,                0.86557,                0.91279,                0.57179,                 1.3709,                0.95274,                 1.8222,             0.00063389,             0.00063389,             0.00063389
                     37,                 1.3216,                0.91146,                 1.6745,                0.84484,                 0.8467,                0.90405,                0.57189,                 1.3541,                0.96702,                 1.8408,             0.00063153,             0.00063153,             0.00063153
                     38,                 1.3417,                0.94237,                 1.7255,                0.88151,                0.80715,                0.90465,                0.58772,                 1.3439,                0.92901,                 1.8274,             0.00062918,             0.00062918,             0.00062918
                     39,                 1.3183,                0.94029,                 1.6705,                 0.9208,                0.84434,                0.92586,                0.59239,                 1.3123,                0.90262,                 1.8059,             0.00062682,             0.00062682,             0.00062682
                     40,                 1.3392,                0.93596,                 1.7054,                0.92921,                0.80896,                0.91979,                0.57593,                 1.3242,                0.94205,                 1.8005,             0.00062446,             0.00062446,             0.00062446
                     41,                 1.2798,                0.89008,                  1.668,                0.89279,                0.84455,                 0.9124,                0.58261,                 1.3581,                0.99712,                 1.8421,             0.00062211,             0.00062211,             0.00062211
