                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.6391,                 3.5381,                  4.184,                 0.0028,                0.28774,                0.00401,                0.00116,                 3.5311,                 3.9074,                 4.1759,                0.00054,                0.00054,                0.00054
                      2,                 2.9642,                 2.8196,                 3.7107,                0.00287,                0.27123,                0.00589,                0.00176,                  3.662,                 3.9635,                  4.351,              0.0010964,              0.0010964,              0.0010964
                      3,                 2.7039,                 2.5265,                 3.2398,                0.00355,                0.31604,                0.00522,                0.00149,                 3.4623,                 3.7681,                 4.1376,               0.001649,               0.001649,               0.001649
                      4,                 2.5904,                 2.4331,                 3.0202,                0.13391,                0.13915,                0.06174,                0.02193,                 3.0206,                 3.2565,                 3.9098,              0.0019802,              0.0019802,              0.0019802
                      5,                 2.3936,                 2.1894,                 2.8042,                 0.2995,                0.19575,                0.19552,                0.06681,                 2.3642,                 6.6749,                 3.3555,              0.0019802,              0.0019802,              0.0019802
                      6,                 2.2786,                 2.0923,                 2.6826,                0.33669,                0.33491,                0.33101,                0.15315,                 2.2056,                 4.4773,                 3.0171,              0.0019736,              0.0019736,              0.0019736
                      7,                 2.1367,                 1.9756,                 2.5316,                0.49411,                    0.5,                0.50212,                 0.2347,                 1.9912,                  2.175,                 2.5686,               0.001967,               0.001967,               0.001967
                      8,                  2.112,                 1.9317,                  2.491,                0.49622,                0.54953,                0.52872,                0.23265,                 2.0416,                 2.3271,                 2.5848,              0.0019604,              0.0019604,              0.0019604
                      9,                 2.0042,                 1.8002,                 2.3955,                0.69124,                0.45408,                0.56095,                0.24598,                 1.9793,                 1.8403,                 2.5437,              0.0019538,              0.0019538,              0.0019538
                     10,                 1.9227,                 1.6469,                 2.2787,                0.63357,                 0.4975,                0.57868,                0.31193,                 1.8402,                 2.0763,                 2.4191,              0.0019472,              0.0019472,              0.0019472
                     11,                 1.8876,                 1.6044,                 2.2501,                0.63087,                0.47642,                0.59859,                0.30224,                 1.9015,                 1.8876,                 2.3621,              0.0019406,              0.0019406,              0.0019406
                     12,                  1.869,                  1.547,                 2.2245,                0.51517,                0.62401,                0.63174,                0.31435,                 1.8401,                 1.7646,                 2.3453,               0.001934,               0.001934,               0.001934
                     13,                 1.7942,                 1.4848,                 2.1434,                0.74838,                0.61028,                0.72077,                0.36907,                 1.7387,                 1.5428,                 2.2703,              0.0019274,              0.0019274,              0.0019274
                     14,                 1.7473,                 1.4271,                 2.0957,                 0.7512,                0.60613,                0.74675,                0.40048,                 1.6898,                 1.5341,                 2.2176,              0.0019208,              0.0019208,              0.0019208
                     15,                 1.7217,                 1.4329,                 2.0699,                0.80957,                0.65174,                0.74046,                0.38205,                  1.809,                 1.6537,                 2.3242,              0.0019142,              0.0019142,              0.0019142
                     16,                 1.6461,                  1.339,                 2.0048,                0.78535,                0.67306,                0.77835,                0.41575,                 1.7443,                 1.3811,                 2.2119,              0.0019076,              0.0019076,              0.0019076
                     17,                 1.6658,                 1.3831,                 2.0467,                0.74018,                0.66517,                0.74102,                0.38735,                 1.7476,                 1.7803,                 2.2943,               0.001901,               0.001901,               0.001901
                     18,                 1.6604,                 1.3459,                 2.0191,                0.74861,                0.72406,                0.80141,                0.45176,                 1.5834,                 1.4772,                 2.1122,              0.0018944,              0.0018944,              0.0018944
                     19,                  1.595,                 1.2844,                 1.9602,                0.88266,                0.58545,                0.76831,                0.41943,                 1.7084,                 1.3458,                  2.169,              0.0018878,              0.0018878,              0.0018878
                     20,                 1.5477,                 1.2202,                  1.903,                0.82057,                0.75236,                0.84724,                0.49263,                 1.5045,                  1.238,                 2.0694,              0.0018812,              0.0018812,              0.0018812
                     21,                 1.5136,                 1.1815,                 1.8852,                0.79496,                0.73349,                0.82008,                 0.4691,                 1.5386,                 1.3867,                 2.0556,              0.0018746,              0.0018746,              0.0018746
                     22,                 1.4782,                 1.1697,                 1.8678,                0.83986,                0.75472,                0.84505,                0.49344,                 1.5056,                 1.2404,                 2.0211,               0.001868,               0.001868,               0.001868
                     23,                 1.4975,                 1.1706,                 1.8663,                 0.8975,                0.78474,                 0.8803,                0.52045,                 1.5064,                 1.1715,                 2.0404,              0.0018614,              0.0018614,              0.0018614
                     24,                 1.4731,                 1.1184,                 1.8372,                0.88304,                0.77358,                0.88421,                0.55515,                 1.4215,                  1.034,                 1.9467,              0.0018548,              0.0018548,              0.0018548
                     25,                 1.4581,                 1.0984,                 1.8278,                0.87599,                0.69811,                0.82642,                 0.4775,                 1.5207,                 1.3107,                 2.0677,              0.0018482,              0.0018482,              0.0018482
                     26,                 1.4424,                 1.0944,                 1.8051,                0.86101,                0.83491,                0.90609,                0.55602,                 1.4215,                 1.0163,                 1.9992,              0.0018416,              0.0018416,              0.0018416
                     27,                 1.4198,                 1.0647,                 1.7676,                0.83357,                 0.8184,                0.88941,                0.55036,                 1.4889,                 1.0417,                 2.0179,               0.001835,               0.001835,               0.001835
                     28,                 1.4287,                 1.0734,                 1.7683,                0.89471,                0.76887,                0.88539,                0.55195,                 1.4284,                 1.0191,                 1.9414,              0.0018284,              0.0018284,              0.0018284
                     29,                 1.3974,                 1.0574,                 1.7655,                0.80879,                0.81803,                0.85996,                0.51682,                 1.5172,                 1.0919,                 1.9858,              0.0018218,              0.0018218,              0.0018218
                     30,                 1.4113,                 1.0701,                 1.7705,                 0.8339,                 0.8066,                 0.8767,                0.53969,                 1.4029,                 1.1385,                 1.9533,              0.0018152,              0.0018152,              0.0018152
                     31,                 1.3971,                 1.0295,                 1.7591,                 0.8178,                0.78334,                0.84995,                0.49852,                 1.5197,                 1.2367,                 2.1386,              0.0018086,              0.0018086,              0.0018086
                     32,                 1.3921,                 1.0446,                  1.763,                0.87622,                0.78471,                0.87792,                0.53503,                 1.4488,                 1.0877,                 2.0186,               0.001802,               0.001802,               0.001802
                     33,                 1.3885,                 0.9967,                 1.7247,                0.87636,                0.78774,                0.88482,                0.54608,                 1.4129,                 1.0196,                 1.9613,              0.0017954,              0.0017954,              0.0017954
                     34,                 1.3459,                0.95737,                 1.7111,                0.93591,                0.79211,                0.91203,                0.56966,                 1.3572,                0.96675,                  1.888,              0.0017888,              0.0017888,              0.0017888
                     35,                 1.3219,                0.95801,                 1.6834,                0.85488,                0.84198,                0.89999,                0.56834,                 1.4119,                0.92322,                 1.9365,              0.0017822,              0.0017822,              0.0017822
                     36,                 1.3004,                0.92643,                 1.6577,                 0.8203,                0.85053,                0.90027,                 0.5561,                 1.4062,                0.96633,                 1.9416,              0.0017756,              0.0017756,              0.0017756
                     37,                 1.3144,                0.94041,                 1.6822,                0.87947,                0.78774,                0.86227,                0.52377,                 1.4471,                 1.0588,                  1.984,               0.001769,               0.001769,               0.001769
                     38,                 1.3251,                0.96231,                 1.6845,                0.86174,                0.82321,                0.89219,                0.57133,                 1.3508,                0.99034,                 1.9004,              0.0017624,              0.0017624,              0.0017624
                     39,                 1.3237,                0.96407,                 1.6814,                0.84564,                0.84906,                0.90274,                0.57682,                  1.336,                 0.9213,                 1.8847,              0.0017558,              0.0017558,              0.0017558
                     40,                 1.3323,                0.94446,                 1.6706,                0.88896,                0.81192,                0.90389,                0.56031,                 1.4251,                0.94394,                 1.9809,              0.0017492,              0.0017492,              0.0017492
                     41,                 1.3193,                0.92082,                 1.6571,                0.90052,                0.83268,                0.90946,                0.59425,                 1.3374,                0.89823,                  1.866,              0.0017426,              0.0017426,              0.0017426
                     42,                 1.2867,                0.88247,                 1.6291,                0.90071,                0.82075,                0.91284,                0.58331,                 1.3348,                0.90855,                 1.9118,               0.001736,               0.001736,               0.001736
                     43,                 1.2657,                0.89117,                 1.6667,                0.87553,                 0.8461,                0.92139,                0.57268,                 1.3777,                0.86101,                 1.9224,              0.0017294,              0.0017294,              0.0017294
                     44,                 1.2705,                0.86983,                 1.6294,                0.88705,                0.82311,                0.90743,                 0.5899,                 1.2918,                0.90501,                 1.8509,              0.0017228,              0.0017228,              0.0017228
                     45,                 1.2935,                0.85115,                  1.634,                0.83887,                0.83726,                0.89166,                0.56436,                 1.3572,                0.95079,                 1.9086,              0.0017162,              0.0017162,              0.0017162
                     46,                 1.2969,                0.87414,                 1.6391,                0.90378,                0.81971,                0.90336,                0.56998,                 1.3812,                0.94543,                 1.9231,              0.0017096,              0.0017096,              0.0017096
                     47,                 1.2725,                  0.883,                 1.6435,                0.92494,                0.78465,                0.90643,                0.58639,                 1.3417,                 0.9403,                   1.86,               0.001703,               0.001703,               0.001703
                     48,                 1.2503,                0.85982,                 1.5965,                 0.8865,                0.82898,                0.90754,                0.58946,                 1.2998,                0.85076,                 1.8408,              0.0016964,              0.0016964,              0.0016964
                     49,                 1.2275,                0.82028,                 1.5932,                0.87567,                0.84714,                0.91112,                0.58122,                 1.3339,                0.87581,                 1.8797,              0.0016898,              0.0016898,              0.0016898
                     50,                 1.2899,                0.87298,                 1.6562,                0.87225,                0.85344,                 0.9172,                 0.5736,                  1.333,                0.88498,                 1.8643,              0.0016832,              0.0016832,              0.0016832
                     51,                 1.2572,                0.86081,                 1.6333,                0.90812,                0.85849,                0.93896,                0.62492,                 1.2572,                0.79554,                 1.7967,              0.0016766,              0.0016766,              0.0016766
                     52,                 1.2212,                0.81576,                 1.5971,                0.85817,                0.87264,                0.92228,                0.59934,                 1.2743,                0.84447,                 1.8121,                0.00167,                0.00167,                0.00167
                     53,                 1.2125,                0.81181,                 1.6095,                0.81961,                0.88443,                0.91927,                0.59064,                  1.301,                0.80848,                 1.8374,              0.0016634,              0.0016634,              0.0016634
                     54,                 1.2277,                0.80058,                 1.5844,                0.88636,                0.86792,                0.92004,                0.60966,                 1.2953,                0.82928,                 1.8334,              0.0016568,              0.0016568,              0.0016568
                     55,                 1.2135,                0.80486,                 1.5708,                0.90245,                0.85849,                0.93309,                0.61159,                 1.2825,                0.79663,                 1.8223,              0.0016502,              0.0016502,              0.0016502
                     56,                 1.2645,                0.82612,                  1.615,                0.89197,                0.85679,                0.92559,                0.59695,                 1.3163,                0.81546,                 1.8673,              0.0016436,              0.0016436,              0.0016436
                     57,                  1.193,                0.78385,                 1.5629,                0.86487,                0.89063,                0.92959,                0.61088,                 1.3031,                0.82068,                  1.872,               0.001637,               0.001637,               0.001637
                     58,                 1.2067,                0.82338,                 1.5663,                0.89629,                0.87264,                0.93222,                0.61306,                 1.2848,                0.80925,                 1.8434,              0.0016304,              0.0016304,              0.0016304
                     59,                 1.1892,                0.79495,                 1.5491,                0.89087,                0.87028,                0.93953,                0.60749,                 1.2797,                0.77396,                 1.8259,              0.0016238,              0.0016238,              0.0016238
                     60,                 1.2011,                0.80037,                 1.5598,                0.88778,                0.89387,                0.94033,                0.61854,                 1.2658,                0.75715,                  1.821,              0.0016172,              0.0016172,              0.0016172
