                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.7007,                  3.579,                 4.2877,                 0.0029,                0.29481,                0.00399,                0.00118,                 3.5094,                 3.8845,                 4.1643,             0.00019278,             0.00019278,             0.00019278
                      2,                 3.3822,                 3.0448,                 3.9225,                 0.0029,                0.26179,                0.00412,                0.00117,                 3.5889,                 3.8011,                 4.2381,              0.0003914,              0.0003914,              0.0003914
                      3,                 3.0173,                 2.7265,                 3.5742,                 0.0061,                 0.1934,                0.00552,                 0.0019,                 3.6393,                 4.1058,                 4.3665,             0.00058871,             0.00058871,             0.00058871
                      4,                 2.7259,                 2.5918,                 3.2792,                0.06785,                0.22877,                0.04527,                0.01444,                 2.7838,                 12.119,                 7.4282,             0.00070693,             0.00070693,             0.00070693
                      5,                 2.6083,                 2.3514,                 3.0457,                0.15213,                0.37972,                0.11671,                0.03547,                  2.652,                 3.5168,                 3.8232,             0.00070693,             0.00070693,             0.00070693
                      6,                 2.4708,                 2.1572,                 2.8447,                0.04577,                0.62736,                 0.0372,                0.01502,                 2.5673,                 34.408,                 4.3912,             0.00070458,             0.00070458,             0.00070458
                      7,                  2.398,                 2.0726,                 2.7967,                0.67034,                0.33571,                0.41672,                0.19379,                 2.2966,                 2.3449,                 2.8657,             0.00070222,             0.00070222,             0.00070222
                      8,                 2.2303,                 1.9189,                 2.6104,                0.47583,                0.45755,                0.45205,                0.18671,                 2.1633,                  2.825,                 2.6451,             0.00069986,             0.00069986,             0.00069986
                      9,                 2.1075,                 1.7772,                 2.4602,                0.62407,                0.56772,                0.62088,                0.28867,                 2.0781,                 2.2958,                 2.5809,             0.00069751,             0.00069751,             0.00069751
                     10,                 2.0284,                  1.703,                 2.4048,                0.60866,                0.41818,                0.49999,                 0.2408,                 2.0549,                 2.1665,                 2.4904,             0.00069515,             0.00069515,             0.00069515
                     11,                 1.9724,                   1.72,                  2.349,                0.77831,                0.59198,                0.69467,                0.36485,                 1.8773,                 1.7676,                 2.4255,             0.00069279,             0.00069279,             0.00069279
                     12,                  1.876,                 1.5644,                 2.2401,                0.71404,                0.54481,                0.66666,                0.36463,                 1.8371,                 1.9272,                 2.3664,             0.00069044,             0.00069044,             0.00069044
                     13,                  1.886,                 1.5522,                 2.2378,                0.57085,                 0.5684,                0.52623,                0.28454,                 1.7983,                 1.8821,                 2.2896,             0.00068808,             0.00068808,             0.00068808
                     14,                 1.7688,                 1.4382,                 2.1275,                0.79801,                0.67087,                0.76324,                0.42773,                 1.7394,                 1.5407,                 2.2316,             0.00068573,             0.00068573,             0.00068573
                     15,                 1.7696,                 1.4185,                 2.1119,                0.74401,                0.69919,                0.78738,                0.43682,                 1.7403,                 1.4525,                 2.2413,             0.00068337,             0.00068337,             0.00068337
