                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  1.537,                 2.3481,                 1.4167,                0.86822,                0.18646,                0.33461,                0.20661,                 1.3062,                 2.6036,                 1.1503,                0.00054,                0.00054,                0.00054
                      2,                  1.386,                  1.546,                 1.2662,                0.54063,                0.40094,                0.41886,                0.24782,                  1.434,                 2.3486,                 1.2492,              0.0010964,              0.0010964,              0.0010964
                      3,                 1.4079,                 1.4671,                 1.2796,                 0.4248,                0.44591,                0.40383,                0.22693,                 1.5279,                 2.3403,                 1.3583,               0.001649,               0.001649,               0.001649
                      4,                 1.4152,                 1.4115,                 1.2958,                0.54576,                0.65566,                 0.6189,                0.33265,                 1.4841,                  3.058,                 1.3889,              0.0019802,              0.0019802,              0.0019802
                      5,                 1.3599,                 1.2773,                 1.2566,                0.42122,                0.52123,                0.38666,                0.22933,                 1.4207,                 3.8379,                 1.3657,              0.0019802,              0.0019802,              0.0019802
                      6,                 1.3659,                  1.214,                 1.2668,                0.60161,                 0.6816,                0.63479,                0.36753,                 1.3884,                 2.5513,                 1.3709,              0.0019736,              0.0019736,              0.0019736
                      7,                 1.2688,                 1.1149,                 1.2166,                0.88211,                0.75882,                0.83187,                0.49496,                 1.4213,                  1.631,                  1.359,               0.001967,               0.001967,               0.001967
                      8,                 1.3259,                 1.1471,                 1.2613,                0.85584,                 0.8121,                0.89045,                0.54427,                 1.2893,                 1.2468,                 1.2519,              0.0019604,              0.0019604,              0.0019604
                      9,                 1.2943,                 1.0684,                 1.2359,                0.83778,                0.81611,                0.86644,                0.54077,                 1.3107,                 1.1553,                 1.2497,              0.0019538,              0.0019538,              0.0019538
                     10,                 1.2917,                 1.0186,                 1.2307,                0.84007,                0.73095,                0.81856,                0.50602,                 1.3545,                 1.1819,                 1.2652,              0.0019472,              0.0019472,              0.0019472
                     11,                 1.2841,                0.99547,                 1.2247,                0.90562,                0.81474,                0.90802,                0.58422,                 1.2771,                 1.0213,                 1.2447,              0.0019406,              0.0019406,              0.0019406
                     12,                  1.272,                0.95903,                 1.2115,                0.78105,                 0.7488,                0.83418,                0.54519,                  1.309,                 1.1993,                 1.2668,               0.001934,               0.001934,               0.001934
                     13,                 1.2331,                0.92264,                 1.1915,                0.88118,                0.78066,                0.86507,                0.55767,                 1.3254,                 1.1447,                 1.2934,              0.0019274,              0.0019274,              0.0019274
                     14,                 1.2411,                0.92058,                 1.2041,                0.89998,                0.82762,                0.90108,                  0.576,                 1.2584,                 1.1052,                 1.2315,              0.0019208,              0.0019208,              0.0019208
                     15,                 1.2506,                 0.9245,                 1.2052,                0.85438,                0.81643,                0.87266,                0.55176,                 1.2693,                 1.7329,                 1.2149,              0.0019142,              0.0019142,              0.0019142
                     16,                 1.2296,                0.88426,                 1.1853,                0.80244,                0.81426,                0.86686,                0.54231,                 1.3145,                0.97765,                 1.2211,              0.0019076,              0.0019076,              0.0019076
                     17,                 1.2077,                0.88668,                 1.1853,                0.90593,                0.89858,                 0.9172,                0.59138,                 1.2452,                 1.2791,                 1.2036,               0.001901,               0.001901,               0.001901
                     18,                 1.2363,                0.88435,                 1.1946,                0.91196,                0.83019,                0.92873,                0.59088,                 1.2637,                0.99613,                 1.2098,              0.0018944,              0.0018944,              0.0018944
                     19,                 1.1915,                0.84112,                 1.1728,                0.88605,                0.87736,                0.91317,                0.59132,                 1.2509,                0.97568,                 1.1983,              0.0018878,              0.0018878,              0.0018878
                     20,                 1.1896,                0.84596,                 1.1717,                0.90678,                0.84885,                0.92321,                 0.5744,                 1.2803,                0.93821,                 1.2421,              0.0018812,              0.0018812,              0.0018812
                     21,                 1.1947,                  0.826,                 1.1717,                0.91739,                0.87972,                0.93134,                0.60381,                 1.2129,                0.84244,                 1.1819,              0.0018746,              0.0018746,              0.0018746
                     22,                 1.1633,                0.80427,                  1.164,                0.88646,                0.87264,                0.92048,                0.59303,                  1.235,                0.94674,                   1.19,               0.001868,               0.001868,               0.001868
                     23,                 1.1803,                0.83573,                 1.1778,                0.87708,                0.85142,                0.90532,                0.58089,                 1.2683,                  1.062,                 1.2137,              0.0018614,              0.0018614,              0.0018614
                     24,                 1.1595,                0.80146,                 1.1675,                0.87956,                0.83255,                0.90417,                0.58564,                 1.2464,                 1.0432,                 1.2045,              0.0018548,              0.0018548,              0.0018548
                     25,                 1.1764,                0.80542,                 1.1704,                0.89214,                0.83962,                0.89385,                0.58031,                 1.2462,                0.98452,                 1.2022,              0.0018482,              0.0018482,              0.0018482
                     26,                 1.1848,                0.79418,                 1.1829,                0.89514,                0.86572,                 0.9327,                0.61747,                 1.2169,                0.76232,                 1.1693,              0.0018416,              0.0018416,              0.0018416
                     27,                 1.1421,                 0.7784,                 1.1548,                0.89911,                 0.8407,                0.91602,                0.59056,                 1.2405,                0.91017,                 1.1972,               0.001835,               0.001835,               0.001835
                     28,                 1.1537,                0.78949,                 1.1579,                0.88296,                0.87183,                0.91633,                0.60762,                  1.224,                0.78132,                 1.2022,              0.0018284,              0.0018284,              0.0018284
                     29,                 1.1273,                 0.7557,                 1.1554,                0.90925,                0.85142,                0.90026,                0.59507,                 1.2369,                0.90675,                 1.1907,              0.0018218,              0.0018218,              0.0018218
                     30,                 1.1702,                0.79265,                 1.1609,                0.86104,                0.89142,                0.92626,                0.62422,                 1.1885,                0.79039,                 1.1527,              0.0018152,              0.0018152,              0.0018152
                     31,                 1.1437,                 0.7646,                 1.1538,                 0.9048,                0.87419,                  0.922,                0.58714,                 1.2337,                 1.0003,                 1.1839,              0.0018086,              0.0018086,              0.0018086
                     32,                 1.1269,                0.75858,                 1.1448,                0.91966,                0.84434,                0.91971,                0.61719,                 1.1953,                0.76287,                 1.1601,               0.001802,               0.001802,               0.001802
                     33,                 1.1278,                0.75331,                 1.1433,                0.88576,                0.87774,                0.93676,                0.61524,                 1.1873,                0.78471,                 1.1579,              0.0017954,              0.0017954,              0.0017954
                     34,                 1.0906,                0.72091,                 1.1285,                0.93508,                0.84922,                0.92731,                0.62294,                 1.1603,                0.78004,                 1.1571,              0.0017888,              0.0017888,              0.0017888
                     35,                 1.0981,                0.73192,                 1.1278,                0.90931,                0.87495,                0.92731,                0.61213,                 1.2145,                0.73376,                 1.1816,              0.0017822,              0.0017822,              0.0017822
                     36,                 1.0901,                 0.7224,                 1.1224,                0.93841,                0.86321,                0.92821,                0.62126,                 1.1876,                 0.7394,                  1.162,              0.0017756,              0.0017756,              0.0017756
                     37,                   1.09,                0.71682,                 1.1268,                0.88297,                0.87972,                 0.9476,                0.62559,                 1.1892,                0.72948,                 1.1731,               0.001769,               0.001769,               0.001769
                     38,                 1.1094,                0.73054,                 1.1394,                0.90539,                0.85142,                0.91399,                0.62661,                 1.1764,                0.73505,                 1.1718,              0.0017624,              0.0017624,              0.0017624
                     39,                 1.0985,                0.73958,                 1.1414,                0.92494,                0.86792,                0.93604,                0.62391,                 1.2087,                0.75094,                 1.1852,              0.0017558,              0.0017558,              0.0017558
                     40,                 1.1138,                0.71769,                 1.1345,                0.90952,                0.88443,                 0.9264,                0.62824,                 1.1785,                 0.7053,                 1.1541,              0.0017492,              0.0017492,              0.0017492
                     41,                 1.1187,                0.74033,                 1.1392,                0.90512,                0.86085,                0.91795,                0.61951,                  1.178,                0.91831,                 1.1615,              0.0017426,              0.0017426,              0.0017426
                     42,                 1.0809,                0.70809,                 1.1136,                0.91735,                0.87264,                0.93705,                0.64078,                 1.2023,                 0.7025,                 1.1942,               0.001736,               0.001736,               0.001736
                     43,                 1.0847,                0.71357,                 1.1285,                0.92023,                0.88208,                0.93928,                0.61645,                 1.2535,                0.71316,                 1.2178,              0.0017294,              0.0017294,              0.0017294
                     44,                 1.0866,                0.71066,                 1.1313,                0.91306,                0.86697,                0.93724,                0.60556,                 1.2351,                0.75379,                 1.1786,              0.0017228,              0.0017228,              0.0017228
                     45,                 1.0837,                 0.6891,                 1.1131,                0.92416,                0.89095,                0.94282,                0.63267,                 1.1919,                 0.7427,                 1.1663,              0.0017162,              0.0017162,              0.0017162
                     46,                 1.1035,                0.68757,                 1.1259,                0.90102,                 0.9033,                0.94018,                0.62628,                 1.1842,                0.70339,                 1.1708,              0.0017096,              0.0017096,              0.0017096
                     47,                 1.0912,                0.71217,                 1.1342,                0.90205,                0.87736,                0.93799,                0.63402,                 1.1705,                0.72402,                 1.1434,               0.001703,               0.001703,               0.001703
                     48,                 1.0625,                0.67517,                 1.0988,                0.94272,                0.85401,                 0.9431,                0.65394,                 1.1609,                0.68276,                 1.1422,              0.0016964,              0.0016964,              0.0016964
                     49,                 1.0738,                0.67733,                  1.115,                0.94404,                0.87532,                0.95303,                0.65486,                  1.165,                0.68417,                 1.1505,              0.0016898,              0.0016898,              0.0016898
                     50,                  1.111,                0.70564,                 1.1432,                0.94136,                0.87074,                0.95111,                0.63778,                  1.169,                0.69768,                 1.1659,              0.0016832,              0.0016832,              0.0016832
                     51,                 1.0678,                0.68065,                   1.12,                0.92785,                0.87264,                 0.9472,                 0.6313,                 1.1651,                0.71501,                 1.1396,              0.0016766,              0.0016766,              0.0016766
                     52,                 1.0726,                 0.6769,                 1.1222,                0.93169,                 0.8467,                 0.9145,                0.61735,                  1.183,                0.96699,                 1.1699,                0.00167,                0.00167,                0.00167
                     53,                 1.0713,                 0.6741,                  1.124,                0.90613,                0.89387,                0.93741,                 0.6296,                 1.1657,                0.80003,                 1.1555,              0.0016634,              0.0016634,              0.0016634
                     54,                 1.0496,                0.67024,                 1.1103,                 0.9107,                0.87736,                0.93275,                0.63787,                 1.1708,                0.69944,                 1.1496,              0.0016568,              0.0016568,              0.0016568
                     55,                 1.0624,                0.67068,                 1.1045,                0.94685,                0.88226,                0.95091,                0.62927,                 1.2303,                0.69519,                  1.178,              0.0016502,              0.0016502,              0.0016502
                     56,                 1.0736,                0.68547,                 1.1164,                0.92542,                0.87798,                0.94674,                0.63552,                 1.1812,                 0.7121,                 1.1633,              0.0016436,              0.0016436,              0.0016436
                     57,                 1.0565,                0.65757,                 1.1057,                0.94247,                0.88868,                0.95253,                 0.6396,                 1.1549,                0.65514,                 1.1356,               0.001637,               0.001637,               0.001637
                     58,                 1.0516,                0.67455,                 1.1024,                0.91339,                 0.8954,                0.94051,                0.63074,                 1.2085,                0.79266,                 1.1795,              0.0016304,              0.0016304,              0.0016304
                     59,                 1.0609,                0.66084,                 1.1022,                0.89146,                0.89106,                0.94022,                0.63312,                 1.1922,                0.75799,                 1.1806,              0.0016238,              0.0016238,              0.0016238
                     60,                 1.0597,                0.68135,                 1.1199,                0.91325,                0.89378,                0.94511,                0.64453,                 1.1593,                0.66725,                 1.1348,              0.0016172,              0.0016172,              0.0016172
                     61,                 1.0165,                0.64296,                 1.0876,                0.92501,                 0.8728,                0.93471,                0.63617,                 1.2001,                0.72772,                 1.1642,              0.0016106,              0.0016106,              0.0016106
                     62,                 1.0401,                0.66285,                 1.1067,                0.90563,                0.88268,                 0.9292,                0.63274,                 1.1991,                0.75942,                  1.174,               0.001604,               0.001604,               0.001604
                     63,                 1.0527,                0.66873,                 1.1231,                0.90712,                0.89858,                0.94288,                0.63737,                 1.1868,                0.67049,                 1.1492,              0.0015974,              0.0015974,              0.0015974
                     64,                 1.0171,                0.63647,                 1.0946,                0.92103,                0.91274,                0.94753,                0.63686,                 1.1822,                0.65917,                 1.1538,              0.0015908,              0.0015908,              0.0015908
                     65,                 1.0196,                0.62679,                 1.0894,                0.92111,                0.88115,                0.94263,                0.63364,                 1.1532,                0.70753,                 1.1522,              0.0015842,              0.0015842,              0.0015842
                     66,                 1.0449,                0.64038,                 1.1073,                 0.9287,                0.89093,                0.94289,                 0.6439,                 1.2053,                0.65429,                  1.169,              0.0015776,              0.0015776,              0.0015776
                     67,                 1.0357,                0.63325,                 1.0935,                0.93343,                0.88208,                0.92664,                0.62098,                 1.1702,                0.77073,                   1.15,               0.001571,               0.001571,               0.001571
                     68,                 1.0129,                0.62779,                 1.0832,                0.89939,                0.90664,                0.95299,                0.64775,                 1.1652,                0.68618,                 1.1486,              0.0015644,              0.0015644,              0.0015644
                     69,                 1.0285,                0.62356,                 1.0855,                0.91441,                0.90712,                 0.9464,                0.64027,                 1.1492,                0.66539,                 1.1529,              0.0015578,              0.0015578,              0.0015578
                     70,                 1.0186,                0.62837,                 1.0889,                0.92253,                0.89387,                0.94907,                0.64997,                 1.1886,                0.68944,                 1.1836,              0.0015512,              0.0015512,              0.0015512
                     71,                 1.0213,                0.62221,                 1.0957,                0.91869,                0.90599,                0.95405,                0.65908,                 1.1656,                 0.6572,                 1.1487,              0.0015446,              0.0015446,              0.0015446
