                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.5355,                 2.1464,                  1.593,                0.22118,                  0.206,                0.09549,                0.04257,                 1.7662,                 17.163,                 1.9892,                 0.0006,                 0.0006,                 0.0006
                      2,                 1.5925,                 1.5906,                 1.6331,                0.01347,                0.60348,                0.01166,                0.00411,                 3.0743,                    inf,                 5.5404,               0.001216,               0.001216,               0.001216
                      3,                 1.5434,                 1.4686,                 1.5985,                0.02828,                0.46035,                0.01931,                0.00562,                 3.0637,                    inf,                 6.5751,              0.0018279,              0.0018279,              0.0018279
                      4,                 1.5667,                 1.4385,                 1.5935,                  0.025,                0.13346,                0.01391,                0.00497,                 2.9221,                 100.31,                  4.114,              0.0019802,              0.0019802,              0.0019802
                      5,                 1.5108,                 1.3049,                  1.534,                0.25643,                0.51934,                0.30432,                0.15016,                 1.7785,                  8.009,                  2.146,              0.0019802,              0.0019802,              0.0019802
                      6,                 1.4882,                 1.3033,                 1.5279,                0.34981,                0.47969,                0.34826,                0.14063,                 2.0532,                 3.5321,                 2.2163,              0.0019736,              0.0019736,              0.0019736
                      7,                 1.4718,                 1.2621,                 1.4982,                0.63481,                0.39362,                0.43113,                0.20364,                   1.98,                 2.5204,                 2.0835,               0.001967,               0.001967,               0.001967
                      8,                  1.423,                 1.2015,                 1.5051,                0.65404,                0.48451,                0.53377,                0.26963,                  1.838,                  2.236,                 2.2124,              0.0019604,              0.0019604,              0.0019604
                      9,                 1.3638,                  1.113,                 1.4506,                0.51324,                0.54545,                0.53897,                0.25085,                 1.9032,                 2.2195,                 2.0764,              0.0019538,              0.0019538,              0.0019538
                     10,                  1.349,                 1.0893,                 1.4365,                0.69379,                0.52808,                0.62142,                0.30964,                 1.7388,                 1.5694,                 1.7911,              0.0019472,              0.0019472,              0.0019472
                     11,                 1.3113,                 1.0786,                 1.3938,                0.78936,                0.44778,                 0.5874,                0.31372,                 1.7419,                 1.5322,                  1.707,              0.0019406,              0.0019406,              0.0019406
                     12,                 1.3215,                   1.03,                 1.3984,                0.53845,                0.53772,                 0.5799,                0.31622,                 1.7162,                 1.5503,                 1.7783,               0.001934,               0.001934,               0.001934
                     13,                 1.3123,                 1.0238,                 1.3944,                 0.7677,                0.49613,                0.64039,                0.34908,                 1.6724,                   1.34,                 1.6917,              0.0019274,              0.0019274,              0.0019274
                     14,                 1.3268,                 1.0344,                 1.4106,                0.83703,                0.41229,                0.55568,                 0.2949,                 1.7347,                  1.469,                  1.785,              0.0019208,              0.0019208,              0.0019208
                     15,                 1.2998,                 1.0277,                 1.3962,                0.86597,                0.39168,                0.49338,                0.27621,                 1.7666,                 1.7675,                 1.8243,              0.0019142,              0.0019142,              0.0019142
                     16,                 1.2988,                 1.0107,                 1.3892,                0.72573,                0.55706,                0.68515,                0.37858,                 1.5186,                  1.262,                 1.5578,              0.0019076,              0.0019076,              0.0019076
                     17,                 1.2255,                0.95462,                 1.3261,                0.72084,                0.55803,                0.63588,                0.35774,                 1.5892,                 1.5384,                  1.674,               0.001901,               0.001901,               0.001901
                     18,                  1.272,                0.99917,                 1.3829,                0.64812,                0.61632,                0.67828,                0.38935,                 1.5562,                 1.2183,                 1.6146,              0.0018944,              0.0018944,              0.0018944
                     19,                  1.238,                0.93238,                 1.3507,                0.66452,                0.39463,                0.53488,                0.30236,                 1.6127,                 1.4156,                 1.6371,              0.0018878,              0.0018878,              0.0018878
                     20,                 1.2348,                0.93211,                 1.3527,                0.63965,                0.54077,                0.61123,                  0.338,                 1.7167,                 1.2746,                 1.7441,              0.0018812,              0.0018812,              0.0018812
                     21,                 1.1627,                0.84834,                 1.2954,                 0.6374,                0.64507,                0.69757,                0.37249,                 1.5647,                 1.1657,                 1.5711,              0.0018746,              0.0018746,              0.0018746
                     22,                   1.18,                0.87559,                 1.3292,                 0.7229,                0.57834,                0.70167,                0.40256,                 1.5311,                 1.2105,                 1.5522,               0.001868,               0.001868,               0.001868
                     23,                 1.2077,                0.89877,                 1.3282,                 0.6007,                0.70019,                0.69257,                  0.373,                 1.6193,                 1.1929,                 1.5877,              0.0018614,              0.0018614,              0.0018614
                     24,                 1.2025,                0.89903,                  1.332,                0.63859,                0.59381,                0.61956,                0.34534,                 1.6412,                 1.2864,                  1.651,              0.0018548,              0.0018548,              0.0018548
                     25,                 1.1884,                0.87355,                 1.3234,                0.64942,                0.66441,                0.66064,                 0.3627,                 1.6729,                 1.1619,                 1.6503,              0.0018482,              0.0018482,              0.0018482
                     26,                 1.2061,                0.88915,                 1.3423,                0.62534,                 0.5735,                0.65335,                0.35293,                 1.6104,                 1.2184,                 1.6276,              0.0018416,              0.0018416,              0.0018416
                     27,                 1.1721,                0.86097,                 1.3027,                0.71049,                0.50316,                0.60893,                 0.3453,                 1.5774,                 1.3982,                 1.6264,               0.001835,               0.001835,               0.001835
                     28,                 1.1951,                0.87256,                 1.3225,                0.73289,                0.66344,                0.74227,                0.40369,                 1.6362,                 1.1627,                 1.6387,              0.0018284,              0.0018284,              0.0018284
                     29,                 1.1583,                0.84796,                 1.3064,                0.75729,                 0.4979,                0.63366,                0.35282,                 1.6893,                 1.2245,                 1.6275,              0.0018218,              0.0018218,              0.0018218
                     30,                 1.1488,                0.83149,                 1.2884,                0.71535,                0.67118,                0.70841,                0.39843,                  1.553,                  1.161,                 1.5622,              0.0018152,              0.0018152,              0.0018152
