                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.5461,                 2.4548,                 1.5147,                0.58941,                0.32689,                0.39313,                0.21786,                 1.7232,                 2.9621,                 1.6461,                 0.0006,                 0.0006,                 0.0006
                      2,                 1.4124,                 1.4207,                  1.373,                 0.1773,                0.46132,                0.16535,                0.08614,                 1.6298,                 11.339,                 1.7001,               0.001216,               0.001216,               0.001216
                      3,                 1.4242,                 1.2554,                 1.3725,                0.39344,                0.40812,                0.31223,                0.14283,                 1.7403,                 6.0899,                  2.159,              0.0018279,              0.0018279,              0.0018279
                      4,                 1.4323,                 1.2531,                 1.3845,                0.30813,                0.45938,                0.33183,                0.14629,                 2.0113,                 6.8946,                 2.0868,              0.0019802,              0.0019802,              0.0019802
                      5,                 1.4309,                 1.1808,                 1.3768,                0.29044,                0.28723,                0.21267,                0.08816,                 2.2459,                 6.8362,                 2.8935,              0.0019802,              0.0019802,              0.0019802
                      6,                 1.4127,                  1.158,                 1.3741,                0.21519,                0.24371,                0.16128,                0.07369,                 2.1715,                 4.4845,                 2.2601,              0.0019736,              0.0019736,              0.0019736
                      7,                 1.3913,                 1.1384,                  1.358,                0.45705,                0.43714,                 0.3176,                 0.1363,                  1.874,                 2.1458,                 1.8744,               0.001967,               0.001967,               0.001967
                      8,                 1.3322,                 1.0675,                 1.3413,                0.68774,                0.40522,                0.51948,                 0.2937,                  1.688,                 1.8791,                 1.6714,              0.0019604,              0.0019604,              0.0019604
                      9,                 1.3134,                 1.0135,                 1.3321,                0.62094,                0.39845,                0.45035,                0.24411,                 1.7156,                 2.6148,                 1.6643,              0.0019538,              0.0019538,              0.0019538
                     10,                 1.2835,                 1.0272,                 1.2908,                0.67295,                0.43617,                0.54171,                0.30945,                 1.5349,                 1.6083,                 1.4577,              0.0019472,              0.0019472,              0.0019472
