                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.6955,                  3.573,                 4.2772,                0.00281,                0.28774,                0.00399,                0.00133,                 3.5107,                 3.9089,                 4.1672,             0.00019278,             0.00019278,             0.00019278
                      2,                 3.2718,                 2.9443,                 3.9368,                0.00272,                0.27123,                0.00447,                0.00134,                 3.6251,                 3.9573,                 4.2479,              0.0003914,              0.0003914,              0.0003914
                      3,                 2.8357,                 2.6107,                 3.5583,                0.00303,                0.29009,                0.00358,                0.00116,                 3.4389,                 3.9479,                 4.1124,             0.00058871,             0.00058871,             0.00058871
                      4,                 2.6286,                  2.413,                   3.23,                0.08798,                0.22877,                0.05294,                0.01622,                 2.5728,                  9.247,                 3.7121,             0.00070693,             0.00070693,             0.00070693
                      5,                  2.506,                 2.2361,                 2.9796,                0.30152,                 0.3184,                0.25627,                0.10366,                 2.3787,                 3.1803,                 3.5661,             0.00070693,             0.00070693,             0.00070693
                      6,                 2.3544,                 2.0667,                 2.7561,                 0.2659,                0.45283,                0.19767,                0.07351,                 2.4308,                 4.4658,                 3.6778,             0.00070458,             0.00070458,             0.00070458
                      7,                  2.278,                 2.0357,                 2.7022,                0.24168,                0.41981,                0.17388,                0.06341,                 2.4741,                  2.761,                 2.9213,             0.00070222,             0.00070222,             0.00070222
                      8,                 2.1613,                 1.8685,                 2.5359,                0.29822,                0.60613,                0.30799,                0.14828,                 1.9768,                 2.6596,                 2.5101,             0.00069986,             0.00069986,             0.00069986
                      9,                 2.0597,                 1.7422,                 2.4457,                0.59861,                0.54245,                0.64267,                0.31677,                 1.9569,                 1.7797,                 2.4974,             0.00069751,             0.00069751,             0.00069751
                     10,                  1.974,                 1.6836,                 2.3863,                0.71211,                0.58255,                0.70617,                0.37388,                 1.8861,                 1.7325,                 2.4223,             0.00069515,             0.00069515,             0.00069515
                     11,                 1.9202,                  1.661,                   2.33,                0.76848,                0.59497,                0.72202,                0.34717,                 1.8738,                 1.7362,                 2.3978,             0.00069279,             0.00069279,             0.00069279
                     12,                 1.8395,                 1.4836,                 2.2195,                0.80943,                0.65566,                0.78565,                0.45142,                 1.7091,                 1.4481,                 2.2382,             0.00069044,             0.00069044,             0.00069044
                     13,                 1.7947,                  1.479,                 2.2071,                0.58945,                0.63208,                0.63978,                0.32962,                 1.8505,                 1.6381,                 2.2936,             0.00068808,             0.00068808,             0.00068808
                     14,                 1.7316,                 1.4118,                 2.1272,                 0.8191,                0.74528,                0.81823,                0.47241,                 1.6426,                 1.3122,                 2.1703,             0.00068573,             0.00068573,             0.00068573
                     15,                 1.6995,                  1.361,                 2.0933,                0.83345,                0.69104,                0.80056,                0.42579,                 1.8508,                 1.4652,                 2.3012,             0.00068337,             0.00068337,             0.00068337
                     16,                 1.6354,                 1.2757,                  2.062,                0.78988,                0.70047,                 0.7973,                0.45029,                 1.6545,                 1.4032,                 2.1256,             0.00068101,             0.00068101,             0.00068101
                     17,                 1.6933,                 1.3433,                  2.053,                0.80855,                0.72877,                0.80378,                0.45538,                 1.6358,                 1.4746,                 2.1278,             0.00067866,             0.00067866,             0.00067866
                     18,                  1.668,                 1.2889,                 2.0657,                 0.7235,                0.70047,                0.78877,                0.43683,                 1.7342,                 1.3642,                 2.2176,              0.0006763,              0.0006763,              0.0006763
                     19,                 1.6206,                 1.2469,                 2.0018,                0.87675,                0.72142,                0.84841,                0.50515,                 1.5438,                  1.183,                 2.0555,             0.00067394,             0.00067394,             0.00067394
                     20,                 1.5356,                 1.2276,                 2.0074,                0.85912,                0.74791,                0.84589,                0.49287,                 1.5573,                 1.2486,                 2.0218,             0.00067159,             0.00067159,             0.00067159
                     21,                  1.499,                 1.1705,                 1.9081,                0.84392,                0.75472,                0.85889,                0.50702,                 1.4977,                 1.1638,                 1.9961,             0.00066923,             0.00066923,             0.00066923
                     22,                 1.5154,                 1.1725,                 1.9071,                0.86095,                0.78774,                0.86715,                0.49989,                 1.5997,                 1.1117,                  2.068,             0.00066688,             0.00066688,             0.00066688
                     23,                 1.4983,                 1.1308,                 1.8729,                0.79234,                 0.7739,                0.84028,                 0.4535,                 1.6906,                 1.2483,                 2.1505,             0.00066452,             0.00066452,             0.00066452
                     24,                 1.5427,                 1.1371,                 1.8783,                  0.834,                 0.8184,                0.87888,                0.53969,                 1.4519,                 1.0262,                  1.966,             0.00066216,             0.00066216,             0.00066216
