                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.6457,                  3.524,                 4.1857,                0.00282,                0.28774,                0.00411,                0.00126,                 3.5373,                 3.9226,                 4.1752,                0.00054,                0.00054,                0.00054
                      2,                 2.9782,                 2.8864,                 3.6963,                0.00284,                0.26651,                0.00365,                0.00109,                 3.7551,                 3.8554,                 4.3861,              0.0010964,              0.0010964,              0.0010964
                      3,                 2.7625,                 2.5882,                 3.2464,                0.00635,                0.18396,                0.00476,                0.00172,                 3.7599,                 3.9232,                 4.3739,               0.001649,               0.001649,               0.001649
                      4,                 2.6613,                 2.3964,                  3.025,                0.26061,                0.20519,                0.12333,                0.03397,                 2.7119,                 3.2105,                 3.2871,              0.0019802,              0.0019802,              0.0019802
                      5,                 2.4578,                 2.2654,                 2.8056,                0.22648,                0.14985,                0.09213,                0.02488,                 2.5589,                 5.1463,                 3.2038,              0.0019802,              0.0019802,              0.0019802
                      6,                 2.3017,                 2.1608,                 2.6788,                 0.2766,                0.09198,                0.08882,                0.03466,                 2.3064,                 30.344,                 3.3508,              0.0019736,              0.0019736,              0.0019736
                      7,                  2.212,                 2.0489,                 2.5435,                0.11964,                0.17217,                0.06689,                0.02752,                 2.3863,                 4.9932,                 2.8501,               0.001967,               0.001967,               0.001967
                      8,                 2.1941,                 1.9762,                 2.5332,                0.23473,                0.23821,                0.20405,                 0.0988,                 2.1133,                 3.9389,                 2.5909,              0.0019604,              0.0019604,              0.0019604
                      9,                 2.0888,                 1.8669,                 2.4033,                0.40811,                0.43396,                0.43285,                0.19726,                 2.1017,                 2.6317,                 2.5473,              0.0019538,              0.0019538,              0.0019538
                     10,                 2.0249,                  1.722,                  2.319,                0.55078,                0.43396,                0.54009,                0.24546,                  2.015,                 1.9117,                 2.4122,              0.0019472,              0.0019472,              0.0019472
                     11,                 1.9337,                 1.6643,                 2.2647,                0.64088,                0.48349,                0.57026,                0.26758,                 2.0031,                  2.143,                 2.4624,              0.0019406,              0.0019406,              0.0019406
                     12,                 1.8763,                 1.5795,                 2.2087,                 0.6709,                0.55292,                0.65454,                0.31397,                 1.8984,                 1.8489,                 2.3579,               0.001934,               0.001934,               0.001934
                     13,                 1.8064,                  1.529,                  2.147,                0.72027,                0.60729,                0.69707,                0.35554,                 1.8876,                 1.5803,                 2.2651,              0.0019274,              0.0019274,              0.0019274
                     14,                 1.8002,                 1.4909,                 2.1297,                0.59502,                0.54405,                0.64058,                0.33208,                 1.8428,                 1.6917,                  2.229,              0.0019208,              0.0019208,              0.0019208
