                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.6921,                 3.6471,                 4.2427,                0.00292,                0.29953,                0.00376,                0.00126,                 3.5162,                 3.8963,                 4.1607,                0.00054,                0.00054,                0.00054
                      2,                 3.2482,                 3.0378,                 3.7571,                0.00283,                0.27358,                0.00592,                0.00158,                 3.6912,                 3.7895,                 4.3267,              0.0010964,              0.0010964,              0.0010964
                      3,                  2.847,                 2.7081,                 3.3176,                0.00379,                0.39623,                0.00405,                 0.0011,                 3.4881,                 3.8072,                 4.1485,               0.001649,               0.001649,               0.001649
                      4,                 2.6567,                 2.5038,                 3.0827,                0.04023,                0.18868,                0.02903,                0.00893,                   2.83,                 21.144,                 3.7048,              0.0019802,              0.0019802,              0.0019802
                      5,                 2.4527,                 2.3195,                 2.8594,                0.05116,                0.15566,                0.02866,                0.01169,                 2.6458,                 18.223,                 3.3503,              0.0019802,              0.0019802,              0.0019802
                      6,                  2.308,                 2.1866,                  2.701,                0.41025,                0.19811,                0.25871,                  0.089,                 2.3535,                 3.0892,                 3.0317,              0.0019736,              0.0019736,              0.0019736
                      7,                 2.2024,                 2.0548,                 2.5717,                0.21671,                0.42453,                0.25209,                0.11861,                 2.1661,                 3.4706,                 2.7181,               0.001967,               0.001967,               0.001967
                      8,                 2.1587,                 2.0234,                  2.528,                0.39965,                0.63915,                0.49812,                0.20761,                 2.0388,                 2.4936,                 2.5217,              0.0019604,              0.0019604,              0.0019604
                      9,                 2.0577,                 1.9277,                 2.4197,                0.53107,                0.50472,                 0.5511,                0.25791,                 1.9549,                  1.932,                 2.4131,              0.0019538,              0.0019538,              0.0019538
                     10,                 2.0058,                 1.7322,                 2.3288,                0.52858,                0.47864,                0.47524,                0.18747,                 2.1598,                 2.1385,                 2.5753,              0.0019472,              0.0019472,              0.0019472
                     11,                 1.9403,                 1.7378,                  2.299,                0.64825,                0.54009,                0.65384,                0.33071,                 1.8805,                 1.7495,                 2.3735,              0.0019406,              0.0019406,              0.0019406
