epoch,taille model,loss box,loss obj,cls,loss ,labels ? ,img-size,P (précision ?),R,mAP50,mAP50-95,?,?
221/299,12.8G,0.03606,0.006788,0,0.04285,202,640,0.9422,0.9221,0.9629,0.6496,0.05146,0.0237,0
222/299,12.8G,0.03311,0.007014,0,0.04012,195,640,0.9287,0.9221,0.9579,0.6522,0.05146,0.02364,0
223/299,12.8G,0.03317,0.006907,0,0.04007,226,640,0.9412,0.9056,0.9564,0.6451,0.05197,0.02346,0
224/299,12.8G,0.03557,0.007095,0,0.04267,217,640,0.9482,0.908,0.9586,0.6441,0.0516,0.02342,0
225/299,12.8G,0.03906,0.006825,0,0.04589,204,640,0.9511,0.9033,0.9612,0.6473,0.05141,0.02324,0
226/299,12.8G,0.03379,0.006893,0,0.04068,173,640,0.9351,0.9175,0.9624,0.6538,0.05195,0.02313,0
227/299,12.8G,0.03936,0.007218,0,0.04658,207,640,0.9182,0.9268,0.9616,0.6567,0.052,0.02339,0
228/299,12.8G,0.03321,0.006952,0,0.04016,185,640,0.9496,0.8892,0.9559,0.6482,0.05163,0.02346,0
229/299,12.8G,0.04276,0.006976,0,0.04973,170,640,0.9523,0.8938,0.9559,0.6535,0.05121,0.02342,0
230/299,12.8G,0.03615,0.007068,0,0.04322,138,640,0.9547,0.8938,0.9548,0.6532,0.05152,0.02337,0
231/299,12.8G,0.03718,0.00673,0,0.04391,177,640,0.9542,0.8844,0.9564,0.6436,0.05175,0.02349,0
232/299,12.8G,0.03581,0.006684,0,0.04249,183,640,0.9461,0.9102,0.9562,0.6445,0.0515,0.0235,0
233/299,12.8G,0.03272,0.006842,0,0.03957,178,640,0.9366,0.908,0.9528,0.6457,0.05141,0.02362,0
234/299,12.8G,0.03436,0.00689,0,0.04125,197,640,0.9429,0.9009,0.9545,0.6436,0.0518,0.02389,0
235/299,12.8G,0.03672,0.006938,0,0.04365,169,640,0.9386,0.9008,0.958,0.6486,0.05177,0.0238,0
236/299,12.8G,0.03388,0.006877,0,0.04076,180,640,0.9389,0.9056,0.9589,0.657,0.05114,0.02379,0
237/299,12.8G,0.03382,0.007008,0,0.04083,230,640,0.9154,0.9198,0.9548,0.6521,0.05122,0.02405,0
238/299,12.8G,0.0342,0.006543,0,0.04074,204,640,0.9369,0.9103,0.9548,0.6513,0.05144,0.02408,0
239/299,12.8G,0.03203,0.006786,0,0.03882,210,640,0.9443,0.9198,0.957,0.6545,0.05122,0.0239,0
240/299,12.8G,0.0377,0.006533,0,0.04423,159,640,0.9489,0.9197,0.9575,0.6557,0.05107,0.02379,0
241/299,12.8G,0.03278,0.006625,0,0.03941,201,640,0.9598,0.9033,0.9556,0.6531,0.05118,0.02402,0
242/299,12.8G,0.03722,0.006908,0,0.04413,182,640,0.9399,0.9222,0.9556,0.6514,0.05125,0.02404,0
243/299,12.8G,0.03047,0.00668,0,0.03715,193,640,0.9438,0.9104,0.9545,0.6521,0.05108,0.02414,0
244/299,12.8G,0.03324,0.00672,0,0.03996,217,640,0.9505,0.9053,0.9535,0.6499,0.05084,0.0244,0
245/299,12.8G,0.03402,0.006793,0,0.04081,183,640,0.9328,0.9166,0.9527,0.6468,0.05114,0.02435,0
246/299,12.8G,0.03641,0.007023,0,0.04343,191,640,0.9161,0.9292,0.955,0.6482,0.05121,0.02447,0
247/299,12.8G,0.03436,0.006583,0,0.04094,178,640,0.9264,0.9197,0.9559,0.6533,0.05104,0.02437,0
248/299,12.8G,0.03303,0.006624,0,0.03966,205,640,0.937,0.9151,0.9555,0.651,0.05112,0.02416,0
249/299,12.8G,0.03157,0.0069,0,0.03847,215,640,0.9348,0.9127,0.9566,0.6498,0.0511,0.02414,0
250/299,12.8G,0.03406,0.006896,0,0.04096,222,640,0.9348,0.9151,0.9557,0.6469,0.05115,0.02409,0
251/299,12.8G,0.03732,0.006887,0,0.0442,194,640,0.9328,0.9174,0.9537,0.6443,0.05127,0.02413,0
252/299,12.8G,0.03651,0.006751,0,0.04326,163,640,0.924,0.9175,0.9555,0.6476,0.0513,0.02405,0
253/299,12.8G,0.03575,0.006909,0,0.04266,205,640,0.9199,0.9222,0.9554,0.6518,0.05152,0.02411,0
254/299,12.8G,0.03142,0.00679,0,0.03821,194,640,0.9267,0.9244,0.9604,0.6476,0.05155,0.02386,0
255/299,12.8G,0.03169,0.006773,0,0.03846,189,640,0.925,0.9316,0.9589,0.6473,0.05149,0.02387,0
256/299,12.8G,0.03315,0.006544,0,0.03969,213,640,0.9327,0.9151,0.9591,0.6502,0.05138,0.02406,0
257/299,12.8G,0.03223,0.006766,0,0.039,193,640,0.9517,0.8939,0.9574,0.6535,0.05128,0.02423,0
258/299,12.8G,0.03555,0.007116,0,0.04267,211,640,0.928,0.9151,0.9524,0.6562,0.05105,0.02421,0
259/299,12.8G,0.0321,0.006657,0,0.03876,136,640,0.941,0.9033,0.9536,0.6528,0.05081,0.0243,0
260/299,12.8G,0.03436,0.006744,0,0.0411,168,640,0.9386,0.9033,0.9533,0.6508,0.05078,0.02438,0
261/299,12.8G,0.0283,0.00656,0,0.03486,223,640,0.9258,0.9127,0.954,0.65,0.05108,0.02438,0
262/299,12.8G,0.03007,0.006811,0,0.03688,234,640,0.9428,0.8986,0.9514,0.6527,0.05107,0.02424,0
263/299,12.8G,0.03268,0.007075,0,0.03975,227,640,0.9389,0.9054,0.952,0.6527,0.05101,0.02406,0
264/299,12.8G,0.03277,0.00657,0,0.03934,193,640,0.9435,0.908,0.9513,0.6555,0.05089,0.02391,0
265/299,12.8G,0.03541,0.006774,0,0.04218,204,640,0.9501,0.8985,0.9517,0.6539,0.05078,0.02394,0
266/299,12.8G,0.03325,0.007181,0,0.04043,206,640,0.9524,0.8962,0.9525,0.6521,0.05061,0.02396,0
267/299,12.8G,0.0339,0.006892,0,0.04079,157,640,0.9282,0.915,0.954,0.6507,0.05084,0.02408,0
268/299,12.8G,0.03076,0.00685,0,0.03761,203,640,0.9501,0.9009,0.9567,0.6532,0.05102,0.02411,0
269/299,12.8G,0.03391,0.006507,0,0.04041,212,640,0.9507,0.9103,0.958,0.654,0.0509,0.02423,0
270/299,12.8G,0.03544,0.006698,0,0.04214,157,640,0.9507,0.9103,0.9586,0.6537,0.05082,0.02418,0
271/299,12.8G,0.03172,0.006775,0,0.0385,222,640,0.9207,0.9313,0.9566,0.6558,0.05101,0.02412,0
272/299,12.8G,0.03291,0.00677,0,0.03968,233,640,0.9461,0.9127,0.9653,0.6568,0.05089,0.024,0
273/299,12.8G,0.0324,0.00697,0,0.03937,222,640,0.9314,0.929,0.9673,0.6627,0.05066,0.02394,0
274/299,12.8G,0.03141,0.006603,0,0.03801,176,640,0.9184,0.929,0.9617,0.6596,0.05053,0.02399,0
275/299,12.8G,0.03684,0.006574,0,0.04341,160,640,0.9448,0.9151,0.9621,0.6562,0.05055,0.02401,0
276/299,12.8G,0.03162,0.00666,0,0.03828,205,640,0.9396,0.9174,0.9614,0.6559,0.05051,0.02412,0
277/299,12.8G,0.02993,0.006497,0,0.03642,182,640,0.9209,0.934,0.9614,0.6558,0.05075,0.02424,0
278/299,12.8G,0.0303,0.006678,0,0.03698,211,640,0.9209,0.9339,0.9592,0.6552,0.05094,0.02429,0
279/299,12.8G,0.03345,0.00688,0,0.04033,199,640,0.9288,0.9245,0.9568,0.6534,0.05101,0.02431,0
280/299,12.8G,0.02981,0.006931,0,0.03674,175,640,0.9221,0.9222,0.9537,0.657,0.05116,0.02432,0
281/299,12.8G,0.03395,0.006332,0,0.04028,224,640,0.9296,0.934,0.9609,0.6561,0.05128,0.02436,0
282/299,12.8G,0.0319,0.006637,0,0.03853,174,640,0.9314,0.9316,0.9608,0.6543,0.05109,0.02433,0
283/299,12.8G,0.02997,0.007117,0,0.03709,233,640,0.9379,0.9267,0.9624,0.6541,0.05079,0.02434,0
284/299,12.8G,0.03303,0.00665,0,0.03968,173,640,0.9289,0.9245,0.9547,0.6545,0.05072,0.02434,0
285/299,12.8G,0.03341,0.006814,0,0.04023,226,640,0.9285,0.9198,0.9571,0.6552,0.05085,0.02432,0
286/299,12.8G,0.03228,0.006777,0,0.03905,220,640,0.9228,0.9316,0.9591,0.6548,0.05106,0.02419,0
287/299,12.8G,0.03536,0.007027,0,0.04239,223,640,0.9292,0.9292,0.9591,0.6559,0.05125,0.02425,0
288/299,12.8G,0.03026,0.006617,0,0.03688,209,640,0.9184,0.9292,0.9559,0.6591,0.05119,0.0244,0
289/299,12.8G,0.03015,0.006763,0,0.03691,162,640,0.9287,0.9222,0.9566,0.6602,0.05115,0.02443,0
290/299,12.8G,0.03202,0.00661,0,0.03863,152,640,0.933,0.9197,0.9572,0.6627,0.05091,0.02439,0
291/299,12.8G,0.03386,0.006147,0,0.04001,191,640,0.9417,0.915,0.9582,0.6635,0.05098,0.0243,0
292/299,12.8G,0.03255,0.006524,0,0.03907,154,640,0.9354,0.9222,0.9607,0.6602,0.05089,0.02419,0
293/299,12.8G,0.03316,0.007018,0,0.04018,195,640,0.9285,0.9198,0.9601,0.6581,0.0508,0.02427,0
294/299,12.8G,0.03302,0.006836,0,0.03986,242,640,0.9306,0.9175,0.9592,0.6599,0.05059,0.02439,0
295/299,12.8G,0.03311,0.006729,0,0.03984,213,640,0.9328,0.9175,0.96,0.6601,0.05052,0.02445,0
296/299,12.8G,0.0307,0.00646,0,0.03716,179,640,0.9371,0.9151,0.9609,0.6622,0.05049,0.02444,0
297/299,12.8G,0.03173,0.006167,0,0.0379,160,640,0.9261,0.9198,0.9589,0.66,0.05066,0.02436,0
298/299,12.8G,0.03076,0.006327,0,0.03708,171,640,0.9498,0.8939,0.9562,0.6581,0.05105,0.02437,0
299/299,12.8G,0.03306,0.006714,0,0.03977,183,640,0.9178,0.9222,0.9554,0.6538,0.05114,0.02434,0
