                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.6655,                 3.9552,                 4.3524,                0.00284,                0.29717,                0.00656,                0.00189,                 3.5072,                 4.1478,                 4.1654,             0.00019278,             0.00019278,             0.00019278
                      2,                 3.3311,                 3.2815,                 3.9806,                 0.0027,                0.28302,                0.00847,                0.00199,                 3.5725,                 3.9137,                  4.234,              0.0003914,              0.0003914,              0.0003914
                      3,                 2.9022,                 2.8109,                 3.5627,                0.00267,                0.27594,                0.00398,                0.00127,                 3.6942,                 3.9484,                 4.3875,             0.00058871,             0.00058871,             0.00058871
                      4,                 2.6702,                  2.641,                 3.2966,                0.00448,                0.46934,                0.00378,                0.00151,                 3.5287,                    inf,                  27.04,             0.00070693,             0.00070693,             0.00070693
                      5,                 2.6138,                 2.4094,                 3.0477,                0.06167,                0.41274,                0.05095,                0.01941,                 2.3891,                 11.174,                 4.1392,             0.00070693,             0.00070693,             0.00070693
                      6,                 2.4697,                 2.2148,                 2.8706,                0.18059,                0.25708,                0.12105,                0.04115,                 2.4539,                 6.9695,                 3.6589,             0.00070458,             0.00070458,             0.00070458
                      7,                 2.3267,                 2.1275,                 2.7672,                0.09168,                0.55425,                 0.0791,                0.03319,                 2.3462,                  7.667,                 3.2067,             0.00070222,             0.00070222,             0.00070222
                      8,                  2.238,                 1.9749,                 2.6147,                0.48621,                0.54904,                0.49904,                0.23281,                  2.014,                 2.1651,                 2.5722,             0.00069986,             0.00069986,             0.00069986
                      9,                 2.1211,                 1.8606,                 2.5076,                0.60149,                0.58019,                0.62421,                0.30047,                 2.0002,                 1.9665,                 2.5591,             0.00069751,             0.00069751,             0.00069751
                     10,                  2.042,                  1.803,                 2.4478,                0.68321,                 0.3467,                0.48927,                0.22709,                 2.0954,                 2.0022,                 2.5755,             0.00069515,             0.00069515,             0.00069515
                     11,                 1.9912,                 1.7732,                 2.3775,                0.71552,                0.56132,                0.68242,                0.35297,                 1.8695,                  1.719,                 2.3613,             0.00069279,             0.00069279,             0.00069279
                     12,                 1.8904,                 1.6144,                 2.2488,                0.60102,                0.56489,                0.61753,                0.31192,                 1.8753,                 2.1839,                 2.4392,             0.00069044,             0.00069044,             0.00069044
                     13,                 1.8482,                 1.5678,                 2.2269,                0.61549,                0.66822,                0.66871,                0.33558,                 1.7951,                 1.7311,                 2.2289,             0.00068808,             0.00068808,             0.00068808
                     14,                 1.8266,                 1.5151,                 2.1769,                0.72473,                0.66441,                 0.7517,                0.40153,                 1.7253,                 1.5393,                 2.1568,             0.00068573,             0.00068573,             0.00068573
                     15,                 1.7777,                 1.4712,                 2.1179,                0.79394,                0.64858,                0.75725,                0.36698,                 1.9232,                 1.5727,                  2.255,             0.00068337,             0.00068337,             0.00068337
                     16,                 1.6699,                 1.3272,                 2.0473,                0.76963,                 0.7217,                0.79526,                0.41289,                 1.7261,                 1.4918,                 2.1724,             0.00068101,             0.00068101,             0.00068101
                     17,                 1.7112,                 1.3766,                 2.0363,                0.81849,                 0.5967,                0.74223,                0.43363,                 1.6954,                 1.5195,                 2.1052,             0.00067866,             0.00067866,             0.00067866
                     18,                 1.6645,                 1.3525,                 2.0216,                0.67198,                0.70058,                0.73369,                0.39599,                 1.7071,                 1.5639,                 2.1351,              0.0006763,              0.0006763,              0.0006763
                     19,                 1.6615,                 1.3187,                 1.9881,                0.84385,                0.65802,                0.80525,                0.41499,                 1.7464,                 1.3895,                 2.1606,             0.00067394,             0.00067394,             0.00067394
                     20,                 1.6333,                 1.3234,                 1.9935,                0.82827,                0.70283,                 0.8031,                 0.4622,                 1.5886,                 1.3848,                 2.0172,             0.00067159,             0.00067159,             0.00067159
                     21,                 1.5651,                 1.2228,                 1.9168,                0.86107,                0.73089,                0.85947,                0.51189,                 1.5026,                 1.2015,                 1.9581,             0.00066923,             0.00066923,             0.00066923
                     22,                 1.5452,                 1.2272,                 1.8918,                0.81608,                0.75708,                0.85171,                0.50539,                 1.5758,                 1.2446,                  2.025,             0.00066688,             0.00066688,             0.00066688
                     23,                 1.5049,                 1.1657,                 1.8397,                0.78183,                 0.7783,                0.83861,                  0.493,                 1.5617,                 1.2617,                 2.0001,             0.00066452,             0.00066452,             0.00066452
                     24,                 1.5214,                 1.1755,                 1.8383,                0.75092,                0.78066,                0.83381,                0.51624,                 1.4727,                 1.2477,                 1.9245,             0.00066216,             0.00066216,             0.00066216
                     25,                 1.4704,                 1.1204,                 1.8009,                0.84502,                0.72012,                0.83047,                0.51246,                 1.4768,                 1.2643,                 1.9177,             0.00065981,             0.00065981,             0.00065981
                     26,                 1.5067,                 1.1344,                 1.8454,                0.84557,                 0.7783,                0.87205,                0.51203,                 1.4958,                 1.1648,                 1.9035,             0.00065745,             0.00065745,             0.00065745
                     27,                 1.4745,                 1.1002,                 1.7969,                 0.8364,                 0.7958,                0.87178,                0.54173,                 1.4734,                 1.0931,                  1.899,             0.00065509,             0.00065509,             0.00065509
                     28,                 1.4082,                 1.0523,                 1.7129,                0.80534,                0.78538,                 0.8657,                0.51996,                 1.4773,                 1.1208,                  1.857,             0.00065274,             0.00065274,             0.00065274
                     29,                 1.4193,                 1.0663,                 1.7479,                0.87504,                0.74319,                0.87653,                0.52482,                 1.5083,                 1.1422,                  1.947,             0.00065038,             0.00065038,             0.00065038
                     30,                 1.4584,                 1.1052,                 1.7885,                0.86942,                 0.7783,                0.87381,                0.53627,                 1.4846,                 1.2154,                 1.9439,             0.00064803,             0.00064803,             0.00064803
                     31,                 1.4226,                 1.0594,                 1.7399,                 0.8411,                0.82396,                0.89305,                0.54074,                 1.4071,                 1.0811,                 1.8279,             0.00064567,             0.00064567,             0.00064567
                     32,                 1.4032,                 1.0324,                 1.7396,                0.88032,                0.78067,                0.88289,                0.56723,                 1.3851,                 1.0625,                 1.8204,             0.00064331,             0.00064331,             0.00064331
                     33,                 1.4015,                 1.0112,                 1.7466,                0.76018,                0.71022,                0.81498,                0.51062,                 1.4396,                 1.3423,                 1.8595,             0.00064096,             0.00064096,             0.00064096
                     34,                  1.378,                0.99886,                 1.7194,                0.83624,                0.81132,                0.88439,                0.56537,                   1.38,                 1.0344,                 1.8217,              0.0006386,              0.0006386,              0.0006386
                     35,                  1.353,                0.99125,                 1.7102,                0.82997,                0.80896,                0.85994,                0.53311,                 1.4578,                   1.22,                 1.8704,             0.00063625,             0.00063625,             0.00063625
                     36,                 1.3788,                 1.0007,                 1.7059,                0.88605,                0.82311,                0.89963,                0.55633,                 1.4234,                 1.0417,                 1.7915,             0.00063389,             0.00063389,             0.00063389
                     37,                 1.3465,                0.92628,                 1.6503,                0.83625,                0.81901,                 0.8888,                0.56757,                 1.3657,                 1.1019,                 1.7925,             0.00063153,             0.00063153,             0.00063153
                     38,                 1.3363,                0.93513,                 1.6908,                0.82388,                0.83255,                0.88383,                0.58192,                 1.2931,                 1.0074,                 1.7624,             0.00062918,             0.00062918,             0.00062918
                     39,                 1.3117,                 0.9333,                 1.6434,                0.83568,                 0.8066,                0.89095,                0.58136,                 1.3174,                 0.9732,                 1.7649,             0.00062682,             0.00062682,             0.00062682
                     40,                 1.3444,                  0.956,                 1.6863,                0.89522,                 0.8184,                0.90063,                0.58302,                 1.3481,                0.98497,                 1.7525,             0.00062446,             0.00062446,             0.00062446
                     41,                 1.3039,                0.92592,                 1.6491,                0.89304,                0.86644,                0.92002,                0.58824,                 1.3455,                0.88799,                 1.7724,             0.00062211,             0.00062211,             0.00062211
                     42,                 1.2852,                0.91352,                 1.6289,                0.89943,                0.82783,                0.91388,                0.60548,                 1.2999,                0.93726,                 1.7301,             0.00061975,             0.00061975,             0.00061975
                     43,                 1.2739,                0.90788,                  1.614,                0.88566,                0.83019,                0.91452,                 0.5651,                 1.4081,                0.93372,                 1.8156,              0.0006174,              0.0006174,              0.0006174
                     44,                 1.2322,                0.88029,                 1.5726,                0.85015,                0.81624,                0.88867,                0.56599,                 1.3466,                0.96415,                 1.7372,             0.00061504,             0.00061504,             0.00061504
                     45,                 1.2649,                0.91132,                 1.5995,                0.87757,                0.82836,                0.90902,                 0.5914,                 1.3128,                0.89071,                 1.7381,             0.00061268,             0.00061268,             0.00061268
                     46,                 1.2574,                 0.8743,                 1.5811,                0.87253,                0.82332,                0.90568,                0.58202,                 1.2911,                  1.062,                  1.739,             0.00061033,             0.00061033,             0.00061033
