                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.5662,                 2.5366,                  1.544,                0.11501,                0.26306,                0.07271,                0.03027,                  2.101,                 31.724,                  2.348,                 0.0006,                 0.0006,                 0.0006
                      2,                 1.5748,                 1.6892,                 1.5385,                0.00537,                0.37331,                0.00369,                0.00143,                 2.8656,                    inf,                 7.5342,               0.001216,               0.001216,               0.001216
                      3,                 1.6219,                 1.4755,                 1.5135,                0.00544,                0.35687,                0.00365,                0.00126,                 3.2402,                    inf,                 5.9454,              0.0018279,              0.0018279,              0.0018279
                      4,                 1.6315,                 1.4844,                 1.5672,                0.11174,                0.41683,                0.06776,                0.02586,                 2.4139,                 50.251,                 4.2194,              0.0019802,              0.0019802,              0.0019802
                      5,                 1.5668,                 1.3426,                 1.4799,                0.29954,                0.31431,                0.12962,                0.05197,                 2.2624,                 21.113,                 3.3111,              0.0019802,              0.0019802,              0.0019802
                      6,                 1.5181,                 1.2683,                 1.4676,                0.60465,                0.22631,                0.31662,                0.12312,                 1.9933,                 14.931,                 2.3396,              0.0019736,              0.0019736,              0.0019736
                      7,                 1.4743,                 1.2236,                 1.4289,                0.57973,                0.54159,                0.54817,                0.27825,                 1.7785,                 2.5624,                 1.8733,               0.001967,               0.001967,               0.001967
                      8,                 1.4254,                  1.181,                  1.443,                0.49226,                0.57008,                0.57203,                0.31281,                 1.5712,                  2.393,                 1.6685,              0.0019604,              0.0019604,              0.0019604
                      9,                 1.4365,                 1.1605,                 1.4432,                0.53674,                0.42456,                0.44847,                0.22865,                 1.8625,                 2.7867,                 2.0003,              0.0019538,              0.0019538,              0.0019538
                     10,                 1.3618,                 1.1144,                 1.3854,                0.74974,                0.44294,                0.57692,                0.30806,                 1.6731,                 1.7385,                  1.604,              0.0019472,              0.0019472,              0.0019472
                     11,                 1.3317,                 1.0946,                 1.3641,                 0.8028,                0.45455,                0.52342,                0.29053,                 1.7103,                 2.0011,                 1.8577,              0.0019406,              0.0019406,              0.0019406
                     12,                 1.3399,                  1.062,                 1.3442,                0.88407,                0.32108,                0.44022,                0.24303,                  1.727,                 2.1153,                 1.6775,               0.001934,               0.001934,               0.001934
                     13,                 1.3263,                 1.0195,                 1.3401,                0.65754,                0.59235,                0.64538,                0.33298,                 1.7351,                 1.5588,                 1.6858,              0.0019274,              0.0019274,              0.0019274
                     14,                 1.3235,                 1.0092,                 1.3337,                0.84088,                0.38975,                0.50916,                 0.2956,                 1.6796,                 1.6208,                 1.6496,              0.0019208,              0.0019208,              0.0019208
                     15,                 1.3165,                0.99133,                 1.3354,                0.73068,                0.46179,                0.59655,                0.30154,                 1.6891,                 1.4849,                 1.6354,              0.0019142,              0.0019142,              0.0019142
                     16,                 1.2772,                0.98324,                 1.3125,                 0.7007,                0.44391,                0.55599,                0.31537,                 1.5818,                 1.5125,                 1.5394,              0.0019076,              0.0019076,              0.0019076
                     17,                 1.2784,                0.95669,                  1.321,                0.64032,                0.47292,                 0.5533,                0.30385,                 1.7162,                 1.5672,                 1.7425,               0.001901,               0.001901,               0.001901
                     18,                 1.2941,                0.99044,                 1.3366,                0.76569,                0.39749,                0.57299,                0.31136,                 1.6269,                 1.4663,                 1.5898,              0.0018944,              0.0018944,              0.0018944
                     19,                 1.2485,                0.93666,                  1.315,                0.70129,                0.47292,                 0.5657,                0.29863,                 1.7223,                 1.6656,                 1.6624,              0.0018878,              0.0018878,              0.0018878
                     20,                 1.2477,                 0.9295,                  1.301,                0.81578,                0.44539,                 0.6012,                0.30245,                 1.6249,                 1.3727,                 1.5807,              0.0018812,              0.0018812,              0.0018812
                     21,                 1.1834,                0.88319,                 1.2711,                0.83951,                0.44294,                0.61557,                0.33533,                 1.5982,                 1.3082,                 1.5393,              0.0018746,              0.0018746,              0.0018746
                     22,                 1.2011,                0.88998,                 1.2922,                0.69318,                0.62959,                 0.6945,                0.39664,                 1.5632,                 1.2325,                 1.4942,               0.001868,               0.001868,               0.001868
                     23,                 1.2346,                0.89186,                 1.3054,                0.71947,                0.52584,                0.63078,                0.33748,                 1.6817,                 1.3508,                  1.625,              0.0018614,              0.0018614,              0.0018614
                     24,                 1.2094,                0.90704,                  1.287,                0.56744,                0.67505,                0.68111,                0.38067,                  1.543,                 1.1695,                  1.501,              0.0018548,              0.0018548,              0.0018548
                     25,                 1.1964,                 0.8961,                 1.2771,                0.67968,                0.57544,                0.68906,                0.38281,                 1.5533,                 1.2348,                 1.5397,              0.0018482,              0.0018482,              0.0018482
                     26,                 1.2196,                0.89626,                 1.2934,                0.58861,                0.57148,                0.63929,                0.33909,                 1.6608,                 1.2506,                 1.6001,              0.0018416,              0.0018416,              0.0018416
                     27,                 1.1896,                0.87023,                 1.2642,                0.75656,                0.44971,                0.59079,                0.34704,                  1.573,                 1.4239,                 1.5385,               0.001835,               0.001835,               0.001835
                     28,                 1.2029,                0.87387,                 1.3007,                0.69578,                0.56867,                  0.678,                0.38388,                 1.6316,                 1.1758,                 1.5097,              0.0018284,              0.0018284,              0.0018284
                     29,                 1.1531,                0.83748,                 1.2667,                0.65009,                0.58704,                0.66685,                0.37369,                 1.6153,                 1.1974,                 1.5319,              0.0018218,              0.0018218,              0.0018218
                     30,                 1.1788,                0.84866,                 1.2628,                0.70753,                0.57253,                0.70112,                0.39474,                 1.5243,                 1.1379,                 1.4697,              0.0018152,              0.0018152,              0.0018152
                     31,                 1.1674,                0.84686,                  1.252,                 0.6948,                0.55029,                0.64415,                0.33475,                 1.6804,                 1.2081,                 1.5785,              0.0018086,              0.0018086,              0.0018086
                     32,                 1.1862,                0.84394,                 1.2487,                0.75679,                 0.6412,                0.73542,                0.37393,                 1.6641,                 1.1348,                 1.5219,               0.001802,               0.001802,               0.001802
                     33,                 1.1418,                0.80729,                 1.2397,                 0.6292,                0.68268,                0.66464,                0.36001,                   1.63,                 1.1653,                 1.5449,              0.0017954,              0.0017954,              0.0017954
                     34,                 1.1337,                0.82085,                 1.2427,                0.55121,                0.69246,                  0.659,                0.37672,                 1.5668,                  1.216,                 1.5236,              0.0017888,              0.0017888,              0.0017888
                     35,                 1.1309,                0.79588,                 1.2184,                0.65625,                0.65667,                0.68912,                0.36412,                 1.6987,                  1.085,                 1.6012,              0.0017822,              0.0017822,              0.0017822
                     36,                 1.1442,                0.78381,                 1.2394,                0.67216,                0.59486,                 0.6758,                0.39215,                 1.5564,                 1.2049,                 1.5308,              0.0017756,              0.0017756,              0.0017756
                     37,                  1.135,                0.79211,                 1.2486,                0.72111,                0.66054,                0.75195,                0.39433,                 1.5773,                 1.0669,                 1.5132,               0.001769,               0.001769,               0.001769
                     38,                 1.1314,                0.78756,                 1.2487,                0.72027,                0.61122,                0.67469,                0.37483,                 1.5806,                 1.0972,                  1.514,              0.0017624,              0.0017624,              0.0017624
                     39,                 1.1188,                 0.7696,                 1.2287,                0.67487,                 0.6444,                 0.7253,                0.39972,                 1.5106,                 1.1151,                  1.494,              0.0017558,              0.0017558,              0.0017558
                     40,                 1.1159,                0.74957,                 1.2313,                0.91423,                0.46422,                0.61279,                0.35605,                 1.6308,                 1.4018,                 1.6066,              0.0017492,              0.0017492,              0.0017492
                     41,                 1.1044,                0.73954,                  1.209,                0.58618,                0.60445,                 0.6688,                 0.3884,                 1.5355,                 1.1528,                  1.495,              0.0017426,              0.0017426,              0.0017426
                     42,                 1.1201,                0.76892,                 1.2241,                 0.6556,                0.58994,                0.67009,                0.37941,                 1.5078,                 1.2538,                 1.4511,               0.001736,               0.001736,               0.001736
                     43,                 1.1025,                0.75433,                 1.2129,                0.60682,                0.62863,                0.66753,                0.34885,                 1.6535,                 1.1767,                 1.5685,              0.0017294,              0.0017294,              0.0017294
                     44,                 1.1216,                0.75322,                 1.2184,                0.72566,                 0.6165,                 0.7259,                0.39295,                 1.5504,                 1.0796,                 1.4873,              0.0017228,              0.0017228,              0.0017228
                     45,                 1.0896,                0.73349,                 1.2027,                0.76282,                0.58124,                 0.7075,                0.39697,                 1.5947,                 1.1339,                 1.5728,              0.0017162,              0.0017162,              0.0017162
                     46,                 1.1227,                0.76033,                  1.224,                0.61388,                0.72727,                0.70146,                0.41458,                  1.456,                 1.1333,                 1.4201,              0.0017096,              0.0017096,              0.0017096
                     47,                 1.0674,                0.74796,                 1.2032,                0.66125,                0.62864,                0.65005,                0.36688,                 1.5669,                 1.1488,                 1.5081,               0.001703,               0.001703,               0.001703
                     48,                 1.1048,                0.73218,                  1.218,                0.57566,                0.75439,                0.71305,                0.41051,                 1.4767,                0.99879,                 1.4255,              0.0016964,              0.0016964,              0.0016964
                     49,                 1.0976,                0.74841,                 1.2187,                0.77338,                0.44004,                 0.6077,                0.33664,                 1.5883,                 1.1996,                 1.5451,              0.0016898,              0.0016898,              0.0016898
                     50,                 1.0837,                 0.7422,                 1.2168,                0.77016,                0.62573,                0.73665,                0.40089,                 1.5992,                   1.04,                 1.5136,              0.0016832,              0.0016832,              0.0016832
                     51,                 1.0971,                 0.7448,                 1.2259,                0.75603,                0.68629,                0.72881,                0.41658,                 1.5138,                 1.0487,                 1.4863,              0.0016766,              0.0016766,              0.0016766
                     52,                 1.0591,                0.72255,                 1.2019,                0.64781,                0.70622,                0.73161,                0.40441,                 1.5029,                 1.0583,                 1.4571,                0.00167,                0.00167,                0.00167
                     53,                 1.0509,                0.68514,                 1.1749,                0.74356,                0.61975,                 0.6732,                0.36587,                 1.6065,                 1.2174,                 1.5627,              0.0016634,              0.0016634,              0.0016634
                     54,                 1.0741,                 0.7188,                 1.2136,                0.60101,                0.67886,                0.71516,                 0.3957,                 1.5724,                 1.0617,                 1.4963,              0.0016568,              0.0016568,              0.0016568
                     55,                 1.0741,                0.71608,                 1.1987,                0.72089,                0.55222,                0.66074,                0.34856,                 1.6986,                 1.2178,                 1.6289,              0.0016502,              0.0016502,              0.0016502
                     56,                 1.0775,                0.71824,                 1.2223,                0.62919,                 0.6761,                0.67977,                0.35088,                 1.5938,                 1.0941,                 1.5188,              0.0016436,              0.0016436,              0.0016436
                     57,                 1.0357,                0.68486,                 1.1848,                0.72619,                0.53868,                0.66637,                0.37116,                 1.6127,                 1.1912,                 1.5502,               0.001637,               0.001637,               0.001637
                     58,                 1.0569,                0.70866,                 1.2078,                0.78221,                0.61509,                0.74624,                0.41211,                 1.5346,                 1.0594,                 1.4719,              0.0016304,              0.0016304,              0.0016304
                     59,                 1.0613,                0.69709,                  1.206,                0.64817,                0.64507,                 0.6923,                0.39713,                  1.492,                 1.1218,                 1.4728,              0.0016238,              0.0016238,              0.0016238
                     60,                 1.0775,                0.68865,                 1.1973,                 0.6388,                0.74573,                0.75219,                0.42245,                 1.5327,                  1.056,                   1.46,              0.0016172,              0.0016172,              0.0016172
                     61,                 1.0402,                   0.71,                 1.1872,                 0.6381,                0.57295,                0.62189,                0.34902,                 1.5587,                 1.1647,                 1.5124,              0.0016106,              0.0016106,              0.0016106
                     62,                 1.0445,                0.69557,                 1.1698,                0.63499,                0.65953,                0.71037,                0.39803,                 1.5516,                 1.0774,                 1.4946,               0.001604,               0.001604,               0.001604
                     63,                  1.057,                0.69887,                 1.2099,                0.66728,                0.66925,                0.69935,                0.37803,                 1.6536,                 1.1112,                 1.5962,              0.0015974,              0.0015974,              0.0015974
                     64,                 1.0442,                0.68874,                 1.1865,                0.68229,                0.66538,                0.68873,                0.36887,                 1.6878,                  1.159,                  1.603,              0.0015908,              0.0015908,              0.0015908
                     65,                 1.0514,                0.67434,                 1.1729,                 0.7976,                0.44971,                0.65417,                0.34728,                 1.6687,                 1.2147,                 1.5642,              0.0015842,              0.0015842,              0.0015842
                     66,                 1.0256,                0.67713,                 1.1765,                0.68902,                0.68568,                0.68429,                0.38362,                 1.6591,                 1.1045,                 1.5907,              0.0015776,              0.0015776,              0.0015776
                     67,                 1.0462,                0.67727,                 1.1785,                0.62398,                0.64603,                0.68727,                0.38066,                 1.6726,                 1.0979,                 1.5763,               0.001571,               0.001571,               0.001571
                     68,                 1.0403,                0.66519,                 1.1829,                0.72924,                0.63346,                0.75929,                0.42764,                 1.5223,                 1.1082,                 1.4582,              0.0015644,              0.0015644,              0.0015644
