                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.4411,                 3.9652,                 4.2682,                 0.0031,                0.21954,                0.00286,                0.00116,                 3.9807,                 4.0034,                 4.1686,                 0.0006,                 0.0006,                 0.0006
                      2,                 3.1645,                 3.3981,                 3.7924,                0.00289,                0.19729,                0.00334,                0.00131,                 4.1387,                 4.0609,                 4.3435,               0.001216,               0.001216,               0.001216
                      3,                 2.8479,                 3.0236,                 3.3086,                 0.0115,                0.48839,                0.01131,                0.00383,                 3.5122,                 3.7413,                 3.8178,              0.0018279,              0.0018279,              0.0018279
                      4,                 2.6913,                 2.8154,                 3.0268,                0.02421,                0.20116,                0.01689,                0.00574,                 2.9943,                 11.536,                  3.789,              0.0019802,              0.0019802,              0.0019802
                      5,                 2.5249,                 2.5983,                  2.846,                0.06731,                 0.1383,                0.04121,                0.01228,                 2.9834,                 3.1469,                  3.333,              0.0019802,              0.0019802,              0.0019802
                      6,                 2.4647,                 2.4447,                 2.7855,                0.16654,                0.29207,                 0.1172,                0.04209,                 2.5167,                 2.7614,                 2.7481,              0.0019736,              0.0019736,              0.0019736
                      7,                 2.3038,                 2.3287,                 2.6164,                 0.2788,                0.33559,                0.25912,                 0.0904,                 2.4966,                 2.3874,                 2.7511,               0.001967,               0.001967,               0.001967
                      8,                  2.265,                 2.1875,                  2.574,                0.35959,                0.20406,                0.14738,                0.04861,                 2.6288,                 2.7033,                  2.939,              0.0019604,              0.0019604,              0.0019604
                      9,                 2.1457,                 2.0334,                 2.4865,                0.49188,                0.26692,                0.30372,                0.13034,                   2.33,                 2.1005,                 2.5982,              0.0019538,              0.0019538,              0.0019538
                     10,                  2.071,                 2.0197,                 2.4283,                0.45562,                0.38781,                0.33781,                0.14315,                 2.1307,                  1.986,                 2.4858,              0.0019472,              0.0019472,              0.0019472
                     11,                 2.0497,                 1.9387,                 2.3898,                0.30731,                0.30035,                0.27872,                0.10141,                 2.2381,                 2.2152,                 2.5748,              0.0019406,              0.0019406,              0.0019406
