                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.5126,                  3.731,                 4.2855,                0.00304,                0.20986,                0.00298,                0.00122,                 3.9963,                 3.8406,                 4.1671,              0.0002142,              0.0002142,              0.0002142
                      2,                 3.0989,                 3.1142,                 3.9045,                0.00298,                0.20116,                0.00284,                 0.0012,                 4.1664,                 3.8134,                 4.3149,              0.0004341,              0.0004341,              0.0004341
                      3,                 2.8245,                 2.8576,                 3.5557,                0.00916,                0.24952,                0.00629,                 0.0025,                 3.9781,                 3.8127,                 4.2305,             0.00065254,             0.00065254,             0.00065254
                      4,                  2.688,                 2.6492,                  3.289,                0.55327,                0.14603,                0.19083,                0.06548,                 2.7963,                 2.5943,                 3.2848,             0.00070693,             0.00070693,             0.00070693
                      5,                 2.4871,                  2.359,                 3.0083,                0.47081,                0.33752,                0.31455,                0.13894,                 2.4796,                 2.1511,                 2.9342,             0.00070693,             0.00070693,             0.00070693
                      6,                 2.4141,                 2.3517,                 2.8912,                0.37992,                0.36364,                0.29437,                0.09927,                 2.5173,                 2.3001,                 2.9221,             0.00070458,             0.00070458,             0.00070458
                      7,                  2.222,                 2.1194,                 2.6944,                 0.3101,                0.43948,                0.28704,                0.08765,                 2.5427,                  2.613,                 3.1509,             0.00070222,             0.00070222,             0.00070222
                      8,                 2.2117,                 2.0546,                 2.6146,                0.47683,                0.36847,                0.40824,                0.15306,                 2.3997,                 3.2906,                 2.9802,             0.00069986,             0.00069986,             0.00069986
                      9,                 2.1134,                 1.9517,                  2.549,                0.35314,                0.36959,                0.35501,                0.14922,                 2.3085,                 2.1273,                 2.6669,             0.00069751,             0.00069751,             0.00069751
                     10,                 2.0483,                  1.888,                  2.463,                0.54917,                0.30271,                0.31849,                0.16454,                 2.1092,                 2.7505,                 2.5086,             0.00069515,             0.00069515,             0.00069515
                     11,                  1.896,                 1.6766,                 2.3568,                0.59982,                0.33195,                0.41525,                0.20522,                 1.9822,                 1.9833,                 2.3823,             0.00069279,             0.00069279,             0.00069279
                     12,                 1.8973,                 1.7137,                   2.37,                0.55903,                0.41006,                 0.4476,                0.20434,                 2.1761,                 1.8136,                 2.4873,             0.00069044,             0.00069044,             0.00069044
                     13,                 1.8624,                 1.6928,                 2.3502,                0.71123,                0.30174,                0.44718,                0.22582,                 1.9161,                 1.7428,                 2.3675,             0.00068808,             0.00068808,             0.00068808
                     14,                 1.9038,                 1.7544,                 2.3426,                0.56657,                0.37621,                0.45723,                0.20808,                 2.0592,                 1.9348,                 2.4384,             0.00068573,             0.00068573,             0.00068573
                     15,                 1.7194,                 1.5482,                 2.2114,                  0.579,                0.40619,                0.46594,                0.22088,                  1.998,                 1.7993,                 2.3623,             0.00068337,             0.00068337,             0.00068337
                     16,                 1.7435,                 1.4639,                 2.1886,                0.63788,                0.43424,                0.53519,                 0.2518,                 1.9729,                 1.6377,                 2.3617,             0.00068101,             0.00068101,             0.00068101
                     17,                 1.6952,                 1.4617,                 2.1728,                0.55977,                0.48356,                0.52001,                0.23991,                 2.0299,                 1.6041,                 2.4962,             0.00067866,             0.00067866,             0.00067866
