                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.4876,                 1.7165,                 1.5165,                0.21713,                0.66038,                0.22664,                0.09993,                 1.8477,                 20.614,                 2.3665,             0.00065476,             0.00065476,             0.00065476
                      2,                 1.5777,                 1.5074,                 1.5556,                0.01387,                0.39387,                0.01434,                0.00482,                 2.9994,                    inf,                 21.509,              0.0013171,              0.0013171,              0.0013171
                      3,                 1.5756,                 1.4206,                 1.5741,                0.01316,                0.29953,                0.00928,                0.00244,                 3.4417,                 72.288,                 6.4231,               0.001975,               0.001975,               0.001975
                      4,                 1.5725,                 1.3779,                 1.5895,                0.64889,                0.64946,                0.61655,                0.33131,                 1.5869,                 4.5488,                 1.8313,              0.0019802,              0.0019802,              0.0019802
                      5,                 1.4872,                 1.2592,                 1.5216,                0.49827,                0.41927,                0.45661,                0.23505,                 1.7267,                 2.5267,                 2.0149,              0.0019802,              0.0019802,              0.0019802
                      6,                 1.4458,                 1.2078,                 1.5138,                0.65916,                0.58726,                0.60863,                 0.3503,                 1.7084,                 2.3077,                 1.9115,              0.0019736,              0.0019736,              0.0019736
                      7,                 1.4176,                 1.1226,                 1.4746,                0.74167,                0.67217,                0.70117,                0.39588,                 1.4965,                 1.8666,                 1.7149,               0.001967,               0.001967,               0.001967
                      8,                 1.3557,                 1.0651,                 1.4079,                0.83853,                0.79009,                0.85703,                0.53505,                 1.4158,                 1.2261,                 1.5744,              0.0019604,              0.0019604,              0.0019604
                      9,                 1.4098,                 1.1122,                 1.4574,                0.77325,                0.72384,                0.79784,                0.47895,                  1.377,                 1.7878,                 1.5144,              0.0019538,              0.0019538,              0.0019538
                     10,                 1.3307,                 1.0138,                 1.4106,                0.84666,                 0.7783,                0.86046,                0.51121,                 1.4669,                 1.2797,                 1.6417,              0.0019472,              0.0019472,              0.0019472
                     11,                 1.3375,                0.97693,                 1.4072,                0.88245,                 0.8066,                0.87908,                0.54735,                 1.3534,                 1.0976,                 1.4924,              0.0019406,              0.0019406,              0.0019406
                     12,                 1.3068,                0.97086,                 1.3856,                0.86848,                0.82544,                0.88563,                0.54792,                 1.3229,                  1.027,                 1.4521,               0.001934,               0.001934,               0.001934
                     13,                 1.3041,                0.97748,                 1.4027,                0.87287,                0.79348,                0.88509,                0.52951,                 1.3901,                 1.0661,                 1.5307,              0.0019274,              0.0019274,              0.0019274
                     14,                 1.3047,                0.97983,                 1.3995,                0.88938,                0.83962,                0.90889,                0.57382,                 1.3321,                 0.9298,                 1.4689,              0.0019208,              0.0019208,              0.0019208
                     15,                 1.2773,                0.93605,                 1.3874,                0.87572,                0.86414,                0.91646,                0.58464,                 1.2915,                 0.8784,                 1.4292,              0.0019142,              0.0019142,              0.0019142
                     16,                 1.2348,                0.91315,                 1.3593,                0.84951,                0.81211,                0.88206,                0.55731,                 1.3278,                 1.0311,                 1.4648,              0.0019076,              0.0019076,              0.0019076
                     17,                 1.2241,                 0.9098,                 1.3393,                0.82622,                0.80734,                0.86376,                0.55009,                  1.299,                  1.007,                 1.4846,               0.001901,               0.001901,               0.001901
                     18,                 1.2277,                0.85433,                 1.3375,                0.89383,                0.82075,                 0.8946,                 0.5772,                 1.2858,                0.85619,                 1.4366,              0.0018944,              0.0018944,              0.0018944
                     19,                  1.226,                0.87387,                 1.3526,                0.88846,                0.83491,                 0.9102,                0.58336,                 1.2782,                0.88891,                 1.4101,              0.0018878,              0.0018878,              0.0018878
                     20,                 1.2323,                0.85926,                 1.3593,                0.81249,                0.83962,                0.90119,                0.58803,                  1.282,                0.87267,                 1.4208,              0.0018812,              0.0018812,              0.0018812
                     21,                 1.2034,                0.85509,                 1.3397,                0.86023,                0.90094,                0.90414,                0.58059,                 1.2844,                0.85214,                 1.4138,              0.0018746,              0.0018746,              0.0018746
                     22,                 1.1902,                0.83981,                  1.324,                0.83741,                 0.8503,                0.89146,                0.58093,                 1.2323,                0.89382,                 1.3787,               0.001868,               0.001868,               0.001868
                     23,                 1.2071,                0.82857,                 1.3402,                0.92536,                0.84795,                0.92588,                0.59264,                 1.2737,                0.84066,                 1.4404,              0.0018614,              0.0018614,              0.0018614
                     24,                 1.2024,                0.82487,                 1.3257,                0.84396,                0.88208,                0.91104,                0.58401,                  1.275,                0.81961,                 1.4265,              0.0018548,              0.0018548,              0.0018548
                     25,                 1.1709,                0.82456,                 1.3042,                0.85935,                  0.879,                0.92007,                0.60561,                 1.2526,                0.82187,                 1.4278,              0.0018482,              0.0018482,              0.0018482
                     26,                 1.1665,                0.81011,                 1.2989,                0.84251,                0.86557,                0.90444,                0.59686,                 1.2586,                0.78145,                 1.4351,              0.0018416,              0.0018416,              0.0018416
                     27,                  1.179,                0.79709,                 1.3315,                0.93186,                0.83491,                0.92987,                0.61105,                 1.2253,                0.79973,                 1.3817,               0.001835,               0.001835,               0.001835
                     28,                 1.2007,                0.80083,                 1.3291,                0.89881,                0.86792,                0.92368,                0.59517,                 1.2287,                0.76148,                 1.3623,              0.0018284,              0.0018284,              0.0018284
                     29,                 1.1665,                0.78969,                 1.3104,                0.88018,                0.83163,                0.91672,                0.61553,                 1.2361,                0.82698,                 1.3904,              0.0018218,              0.0018218,              0.0018218
                     30,                 1.1993,                0.78844,                 1.3223,                0.92271,                0.87736,                0.93833,                0.61887,                 1.2329,                0.73575,                 1.3961,              0.0018152,              0.0018152,              0.0018152
                     31,                 1.1505,                0.77539,                 1.2994,                0.89293,                0.87264,                0.92739,                 0.6128,                 1.2254,                0.76877,                 1.4064,              0.0018086,              0.0018086,              0.0018086
                     32,                 1.1614,                0.76484,                 1.2988,                 0.9256,                0.84198,                0.93448,                0.63407,                 1.1768,                0.74452,                 1.3397,               0.001802,               0.001802,               0.001802
                     33,                 1.1391,                0.73876,                 1.2809,                0.89112,                0.83962,                0.92319,                0.61398,                 1.2079,                0.81434,                 1.3633,              0.0017954,              0.0017954,              0.0017954
                     34,                 1.1453,                0.76806,                  1.291,                0.91157,                0.85094,                0.93252,                 0.6103,                 1.2481,                0.78566,                  1.366,              0.0017888,              0.0017888,              0.0017888
                     35,                 1.1112,                0.72257,                 1.2566,                0.85861,                0.89151,                0.93696,                0.61694,                 1.2416,                0.76941,                 1.3833,              0.0017822,              0.0017822,              0.0017822
                     36,                 1.1727,                0.77355,                 1.3021,                0.87387,                0.86606,                 0.9322,                0.62317,                 1.2148,                0.73047,                 1.3962,              0.0017756,              0.0017756,              0.0017756
                     37,                 1.1356,                0.75064,                 1.2924,                0.86155,                0.90996,                0.92248,                0.62519,                 1.1855,                 0.7347,                 1.3639,               0.001769,               0.001769,               0.001769
                     38,                 1.1049,                  0.738,                 1.2874,                0.92262,                0.87181,                0.94249,                0.64277,                 1.1908,                0.70217,                 1.3552,              0.0017624,              0.0017624,              0.0017624
                     39,                 1.1242,                0.71868,                 1.2649,                0.91348,                 0.8715,                0.93279,                0.63387,                 1.1884,                0.73301,                   1.38,              0.0017558,              0.0017558,              0.0017558
                     40,                 1.0965,                0.70763,                 1.2412,                0.89786,                0.87074,                0.93556,                0.63875,                 1.1794,                 0.6995,                 1.3517,              0.0017492,              0.0017492,              0.0017492
                     41,                 1.0911,                 0.6874,                 1.2482,                 0.8867,                0.90439,                0.93469,                0.62766,                 1.1732,                0.70191,                 1.3399,              0.0017426,              0.0017426,              0.0017426
                     42,                 1.0773,                0.67353,                 1.2355,                0.88239,                0.90094,                0.94229,                0.64442,                 1.1701,                0.68189,                 1.3506,               0.001736,               0.001736,               0.001736
                     43,                 1.0986,                0.67847,                 1.2453,                0.92147,                0.87736,                0.94391,                0.63891,                 1.1662,                0.66085,                 1.3333,              0.0017294,              0.0017294,              0.0017294
                     44,                   1.07,                0.68083,                 1.2419,                 0.9041,                0.86713,                0.93396,                0.62515,                 1.2089,                0.67863,                 1.3596,              0.0017228,              0.0017228,              0.0017228
                     45,                 1.0959,                0.68809,                 1.2547,                0.91195,                0.87972,                0.93528,                0.64247,                  1.215,                0.66036,                 1.3719,              0.0017162,              0.0017162,              0.0017162
                     46,                 1.0706,                0.67986,                 1.2455,                0.85929,                0.89387,                0.92115,                0.60392,                 1.2029,                0.89622,                 1.3918,              0.0017096,              0.0017096,              0.0017096
                     47,                 1.0897,                0.69147,                 1.2544,                0.91548,                0.89412,                0.94561,                0.62981,                 1.2099,                0.67352,                 1.3826,               0.001703,               0.001703,               0.001703
                     48,                 1.0595,                0.65364,                  1.227,                0.89621,                0.91274,                0.94295,                  0.629,                 1.2023,                0.63984,                  1.372,              0.0016964,              0.0016964,              0.0016964
                     49,                 1.0817,                0.67431,                 1.2389,                0.91332,                0.86973,                0.93955,                0.64072,                 1.1952,                0.65229,                 1.3557,              0.0016898,              0.0016898,              0.0016898
                     50,                 1.1037,                0.68023,                 1.2451,                0.92148,                0.85142,                0.93854,                0.63095,                 1.2133,                0.66237,                 1.3517,              0.0016832,              0.0016832,              0.0016832
                     51,                  1.064,                0.67014,                 1.2448,                0.91511,                0.89387,                 0.9364,                0.62756,                 1.2219,                0.67395,                 1.3694,              0.0016766,              0.0016766,              0.0016766
                     52,                  1.066,                0.67982,                 1.2454,                0.90089,                0.87898,                0.92691,                0.63395,                 1.1842,                0.69703,                 1.3563,                0.00167,                0.00167,                0.00167
                     53,                 1.0734,                0.66546,                 1.2431,                0.91485,                0.88691,                0.93761,                0.63442,                 1.1668,                0.66446,                 1.3283,              0.0016634,              0.0016634,              0.0016634
                     54,                 1.0746,                0.65329,                 1.2313,                0.94573,                0.86306,                0.93513,                0.63554,                 1.1674,                0.62823,                 1.3459,              0.0016568,              0.0016568,              0.0016568
                     55,                 1.0658,                0.63552,                 1.2249,                 0.9282,                0.88425,                0.94611,                0.63983,                 1.1584,                0.66921,                  1.328,              0.0016502,              0.0016502,              0.0016502
                     56,                 1.0215,                 0.6144,                 1.1927,                0.93257,                0.88073,                0.94946,                0.64796,                 1.2003,                0.65311,                 1.3645,              0.0016436,              0.0016436,              0.0016436
                     57,                 1.0409,                0.64616,                  1.225,                0.92422,                0.88679,                0.94152,                 0.6531,                 1.1745,                0.61787,                 1.3634,               0.001637,               0.001637,               0.001637
                     58,                  1.067,                0.66221,                 1.2441,                0.93744,                 0.8835,                0.94845,                0.64721,                 1.1757,                0.63377,                 1.3375,              0.0016304,              0.0016304,              0.0016304
                     59,                 1.0633,                0.64294,                 1.2287,                0.92966,                0.89387,                0.94674,                0.63913,                 1.1759,                0.68789,                 1.3441,              0.0016238,              0.0016238,              0.0016238
                     60,                 1.0304,                0.65087,                 1.2356,                 0.9447,                0.88647,                0.94958,                0.64811,                 1.1781,                0.66434,                 1.3527,              0.0016172,              0.0016172,              0.0016172
                     61,                 1.0132,                0.62695,                  1.191,                 0.9504,                0.86321,                0.95365,                 0.6408,                 1.1763,                0.65642,                 1.3542,              0.0016106,              0.0016106,              0.0016106
                     62,                 1.0392,                0.64189,                 1.2058,                0.94922,                0.87028,                0.94704,                0.64083,                 1.1498,                0.68126,                 1.3283,               0.001604,               0.001604,               0.001604
                     63,                  1.024,                0.61593,                 1.1938,                0.91968,                0.89116,                0.94447,                0.64604,                 1.1979,                0.62848,                 1.3605,              0.0015974,              0.0015974,              0.0015974
                     64,                 1.0044,                0.59276,                 1.1817,                0.93137,                0.89619,                0.95374,                0.65478,                 1.1814,                0.61508,                  1.344,              0.0015908,              0.0015908,              0.0015908
                     65,                 1.0203,                0.61074,                 1.1959,                 0.9216,                0.88716,                0.94016,                0.65268,                 1.1712,                0.62352,                 1.3355,              0.0015842,              0.0015842,              0.0015842
                     66,                 1.0099,                0.59234,                    1.2,                0.89549,                 0.8892,                0.93392,                0.64807,                 1.1594,                0.61631,                 1.3304,              0.0015776,              0.0015776,              0.0015776
                     67,                 1.0153,                0.60479,                 1.1921,                0.87543,                0.88208,                0.93934,                0.65776,                 1.1429,                0.62336,                 1.3041,               0.001571,               0.001571,               0.001571
                     68,                 1.0156,                0.59642,                 1.1927,                0.89961,                 0.9088,                0.94022,                0.64638,                 1.1683,                0.61471,                 1.3293,              0.0015644,              0.0015644,              0.0015644
                     69,                 1.0197,                0.61442,                 1.2008,                0.91148,                0.89851,                0.94092,                0.64284,                 1.1905,                 0.6485,                 1.3475,              0.0015578,              0.0015578,              0.0015578
                     70,                 1.0481,                0.63333,                 1.2143,                0.89828,                0.88915,                0.94088,                 0.6386,                 1.1418,                0.63818,                   1.31,              0.0015512,              0.0015512,              0.0015512
                     71,                 1.0083,                0.61287,                 1.1904,                0.94046,                0.89387,                0.95644,                0.66773,                 1.1411,                0.60629,                  1.319,              0.0015446,              0.0015446,              0.0015446
                     72,                  1.016,                0.61324,                 1.1933,                  0.912,                0.89858,                0.94851,                0.66499,                  1.171,                0.64155,                 1.3415,               0.001538,               0.001538,               0.001538
                     73,                 1.0311,                0.62846,                 1.2118,                0.90902,                0.89387,                0.94383,                0.65141,                 1.1368,                0.64115,                 1.3197,              0.0015314,              0.0015314,              0.0015314
                     74,                0.98243,                0.59443,                 1.1813,                0.91835,                0.90187,                0.94907,                0.65788,                 1.1382,                0.61811,                 1.3141,              0.0015248,              0.0015248,              0.0015248
                     75,                0.98436,                0.57932,                 1.1684,                0.92388,                0.89858,                0.94251,                0.64497,                 1.1395,                0.63952,                 1.3201,              0.0015182,              0.0015182,              0.0015182
                     76,                0.98344,                0.58492,                 1.1857,                0.92938,                0.90094,                0.96021,                0.65881,                 1.1469,                0.61125,                 1.3071,              0.0015116,              0.0015116,              0.0015116
                     77,                0.97777,                0.57828,                 1.1913,                0.92055,                0.88443,                  0.948,                0.66575,                 1.1377,                  0.631,                 1.3052,               0.001505,               0.001505,               0.001505
                     78,                0.97123,                0.56903,                 1.1683,                0.93122,                0.89416,                0.95299,                 0.6605,                 1.1372,                0.61311,                 1.3182,              0.0014984,              0.0014984,              0.0014984
                     79,                0.97579,                0.57956,                  1.181,                0.93208,                0.90619,                 0.9484,                0.65876,                 1.1403,                0.60446,                 1.3374,              0.0014918,              0.0014918,              0.0014918
                     80,                0.98179,                0.57594,                 1.1794,                0.90564,                0.90548,                  0.937,                0.65239,                  1.126,                0.59693,                 1.3144,              0.0014852,              0.0014852,              0.0014852
